fid,도로길이,도로개수
5832,2222.52362590859,14
5833,207.541473034629,3
5834,655.449164306929,2
5835,1809.08053245429,6
5836,631.925925830113,5
5837,395.743203321107,3
5838,755.019540721079,3
5839,548.351384264486,3
5862,3860.98425824552,42
5863,5406.64790984794,67
5864,6542.94638134785,81
5865,3073.61017151802,30
5866,2038.92709699755,10
5867,872.553106776736,3
5868,795.878876418893,5
5869,2306.6915772785,15
5870,1567.45458995258,10
5871,1313.01766555896,6
5872,1025.65853045124,5
5873,2696.20701188079,14
5874,1602.43090379233,7
5875,1118.80360654288,5
5876,2003.21764706509,14
5877,820.071575501263,6
5878,1116.16390368116,7
5879,1411.80277879519,13
5880,2559.34960902646,33
5881,3529.5047439815,37
5882,3001.71196364996,22
5883,1482.74068870221,9
5884,1204.77218481295,9
5885,1318.48671459835,9
5886,4539.9843794019,54
5887,5632.14212627328,72
5888,4528.90037669251,56
5889,3557.93674465539,34
5890,3629.86654965441,29
5891,3425.34719524287,23
5892,2528.60586306564,18
5893,4892.18054718393,56
5894,5954.81585124538,69
5895,5494.73971052934,74
5896,5859.32862283055,101
5897,4217.50747408331,41
5898,3501.12684265601,28
5899,2739.91546923984,22
5903,1492.08295841434,7
5904,1238.99622776624,6
5905,2147.29851240759,9
5906,2101.39933490324,9
5907,1458.50176810302,6
5908,832.658752303629,5
5909,809.425931390566,2
5910,1209.1826297161,3
5911,1405.44275998723,8
5912,639.705867311347,3
5913,555.867572512153,2
5939,5914.70116764105,64
5940,4117.14598050855,45
5941,3501.45401898467,27
5942,2472.04514187453,17
5943,700.243545646964,4
5944,847.161677177604,4
5945,1414.66913584038,8
5946,1812.98497289909,15
5947,3395.68028333702,39
5948,1644.65456593541,8
5949,2890.01689139629,26
5950,4397.8479639545,55
5951,3768.07979668541,35
5952,2907.6201415898,31
5953,3479.38585215159,37
5954,2417.03235224581,16
5955,3185.33715530696,31
5956,2469.15400153215,21
5957,4249.01036549801,54
5958,5608.98379792661,85
5959,3990.24364115896,41
5960,3446.87474053699,27
5961,2055.88800730537,10
5962,3057.57749762235,26
5963,3146.94523744015,32
5964,2767.48757543839,17
5965,2546.74922066565,13
5966,2126.03121329216,13
5967,2466.03946732964,13
5968,4448.84883992614,43
5969,5977.30602411163,71
5970,2459.38656800537,39
5971,3291.77238435496,29
5974,2018.43437378407,20
5975,2830.27252224155,25
5976,3356.95107697503,35
5980,0,0
5981,339.807493832141,2
5982,648.046707613954,3
5983,1500.12551520664,4
5984,1666.95395320949,8
5985,1475.1653320581,5
5986,1032.76867715714,4
5987,899.663120723342,3
5988,841.669391287456,6
5989,484.518409368221,2
6014,2957.33095656741,26
6015,2808.67413332408,29
6016,2400.77065175475,19
6017,826.180479110005,4
6018,1829.71675456159,7
6019,1280.44020590793,6
6021,990.095133694386,4
6024,1464.35194246764,8
6025,5256.62674495083,71
6026,5264.10007855345,68
6027,3390.7916517497,33
6028,4868.55261615254,63
6029,5603.58958308535,87
6030,4646.37694957505,60
6031,5555.10539453053,83
6032,5911.12321857879,96
6033,6335.69285991327,100
6034,4886.81398858813,62
6035,5002.48863190822,76
6036,4904.01636998997,60
6037,3093.36253711563,29
6038,2691.72381257978,14
6039,1766.85946769793,7
6040,2357.7572762244,14
6041,2049.80528546573,10
6042,3934.4161445008,54
6043,5440.92227138485,78
6044,5079.29322364729,63
6045,4814.45300329097,59
6046,779.088825732636,6
6047,2509.93022008081,22
6050,5021.57256014055,74
6051,5546.71829697546,70
6052,2510.41180690346,22
6055,1330.00840706893,5
6056,405.890570521564,1
6057,971.932740621844,7
6058,492.916680117407,6
6059,2095.15615012565,13
6060,1090.60597023855,3
6061,446.783633729115,2
6062,1009.31514206265,4
6063,775.833773138302,4
6064,706.387235618649,6
6065,955.675642684371,5
6089,7190.83791113937,147
6090,3345.12853389319,42
6093,683.691337031737,7
6094,491.558484814013,6
6095,1864.89799077631,18
6101,1476.72166357337,17
6102,3860.23425907066,42
6103,3772.54222090905,47
6104,5070.88774336094,68
6105,3897.23240385063,51
6106,4404.02550352044,54
6107,4308.26981292504,60
6108,4527.10882865968,58
6109,4090.40184705118,63
6110,3643.91974759511,45
6111,5230.89540478072,72
6112,5826.35616399098,92
6113,5120.6182751029,71
6114,1610.21123712036,10
6115,4591.84703344267,60
6116,4738.78967459289,68
6117,5195.88222472487,63
6118,5684.95565826318,96
6119,5521.03043800236,87
6120,4889.40750039987,68
6121,4913.93159661089,59
6122,2264.01777053405,30
6123,0,0
6124,1699.84627400411,20
6126,3115.59389942777,43
6127,5874.30694292259,86
6128,6062.04778365919,87
6132,753.728821710966,2
6133,1384.74297409472,15
6134,4351.58909771542,25
6135,3974.59546744591,33
6136,1721.09835110518,9
6137,835.266166198892,4
6138,1544.09980800203,11
6139,2537.45844611797,16
6140,665.737687692329,2
6141,1139.21296409746,7
6170,2689.3216875406,34
6171,1840.13776570941,15
6172,4333.70795252446,78
6175,328.376881328902,1
6176,628.453215973538,2
6177,646.022910649029,2
6178,1456.23104736628,9
6179,2586.53018203063,27
6180,912.67917628401,9
6181,0,0
6182,102.51681921791,3
6183,1849.31982875553,25
6184,5841.28934143706,81
6185,3788.28934599244,50
6186,6059.95125583296,92
6187,5531.67339563362,85
6188,6011.42520076826,111
6189,5457.77752083758,85
6190,6042.07801934378,95
6191,5794.09725248903,85
6192,4706.64448646991,74
6193,4663.48678449068,57
6194,3677.43275341545,44
6195,5921.78830641062,82
6196,5277.09023634263,61
6197,4405.02631005724,51
6198,668.41764258662,15
6199,1904.5376881913,22
6200,4767.16380618371,66
6201,5704.94642154166,75
6202,2384.94054746926,25
6203,4379.98031499083,59
6204,3123.69876778763,25
6207,1447.7674307253,5
6208,407.78399446195,1
6209,3322.55498675772,20
6210,3931.79787063769,34
6211,3426.14971592089,24
6212,2214.13961814889,10
6213,1395.62728773124,10
6214,3996.44919943998,29
6215,1056.34946465769,12
6216,991.285062220221,6
6217,973.097193251698,4
6254,1545.70290834123,12
6256,1209.19900167271,8
6257,886.372043705237,8
6258,0,0
6259,427.563915795035,4
6260,3836.63640232195,50
6261,4285.86880972849,65
6262,5488.71787270759,87
6263,5210.93071196283,90
6264,5783.24184440642,87
6265,5844.42306898151,103
6266,5885.25015541955,118
6267,4004.69669642227,66
6272,5684.95592910125,68
6273,4909.11814007524,66
6274,2910.25448071044,32
6275,4687.72348594431,60
6276,4263.33830092409,55
6277,5851.69271256735,76
6278,2988.32134205619,35
6279,2489.65330069019,32
6280,3352.73950287579,26
6284,832.166945856059,3
6285,360.679602531084,1
6286,984.857305502068,6
6287,3894.61823274667,36
6288,4215.5064963903,31
6289,1996.4750165561,10
6290,51.1727691626702,3
6291,894.689384848389,6
6292,112.201840778795,1
6332,1206.74825046419,5
6333,408.078802949019,2
6334,545.412427301721,3
6335,1535.9621004498,10
6336,2189.08809776155,36
6337,2021.28110837884,16
6338,6089.33535036201,83
6339,6142.62683916699,103
6340,6480.8863159672,121
6341,5804.30977929839,111
6342,5201.33768005462,91
6348,5624.30584125883,76
6349,5354.01278561511,73
6350,4549.84890839538,60
6351,1437.35656570214,19
6352,3249.69707508356,34
6353,4243.44445092457,48
6354,2382.52186428325,18
6355,1785.53214087446,8
6359,1131.3652891518,5
6360,526.529761210826,2
6361,924.889204048501,3
6362,2994.23809081202,26
6363,3639.51511724797,30
6364,4010.45269759809,26
6365,1497.92784641784,6
6366,369.552279346937,1
6367,0,0
6368,737.829772735732,4
6409,1010.58946241463,5
6410,1203.09103399798,6
6411,3367.01294997372,36
6412,3160.46806334695,29
6413,4722.09768016312,72
6414,5927.67064171435,86
6415,5466.83656179389,75
6416,5028.90499327277,72
6426,2961.2185833718,34
6427,1041.93521012962,10
6428,959.039124553235,5
6429,1929.9555468672,13
6430,702.996981672302,2
6435,2416.78106267742,7
6436,670.046775270888,3
6437,418.587933765064,1
6438,932.286866084037,3
6439,4274.24128954505,38
6440,4149.66021962592,40
6441,3056.62024270567,24
6442,1171.5252464007,4
6443,1183.33858174155,4
6444,619.410101818956,4
6485,684.896780536999,3
6486,2498.93024605972,18
6487,3365.7562166734,32
6488,5281.81192675757,77
6489,5180.51588529299,91
6490,5630.34494841736,91
6491,6145.37971704047,94
6502,1720.30643222021,7
6503,2007.32786125706,17
6504,1519.67446650036,7
6505,1324.77516675068,6
6510,2122.66710164232,7
6511,741.78727579118,4
6512,1274.88369690354,5
6513,1219.7553485909,3
6514,2681.42942448324,20
6515,4210.73842539118,37
6516,4037.48192829814,29
6517,1228.33312774979,4
6518,1564.59600249315,7
6519,1358.635069092,7
6525,2246.3564535795,14
6564,3701.50932952057,58
6565,4679.94091499943,62
6566,1228.84479678618,23
6579,2244.62589338329,31
6580,1761.20451063475,13
6586,2728.47039026376,11
6587,967.031044340041,3
6588,1035.59305138873,5
6589,806.186404439384,2
6590,3513.41230281713,21
6591,4239.96231808241,34
6592,3865.17224254327,34
6593,615.853831303744,9
6594,1541.8814001171,5
6595,1515.75556026361,7
6636,752.530492628259,3
6638,1567.99686743591,12
6640,2831.38311635684,32
6654,1211.87245604991,7
6655,2436.65557022339,18
6660,1516.49280876311,4
6661,1625.70939441299,4
6662,1109.81349304787,4
6663,860.759842874549,4
6664,3699.28091452987,27
6665,4314.65273734965,38
6666,3705.13729785519,28
6667,4318.99246812455,40
6668,1573.1318349769,14
6669,405.2219446011,1
6670,676.790210212587,3
6671,2162.68215520301,8
6713,711.033890107214,2
6735,3415.43705642624,25
6736,2347.72368048728,24
6737,959.759349916046,6
6738,2622.68301328001,8
6739,697.850309810135,2
6740,3235.83926036853,20
6741,3467.45250638756,24
6742,3860.4365047889,35
6743,3513.51660917075,29
6744,3756.8509246713,42
6745,1140.31158677829,7
6746,0,0
6747,561.937456757775,2
6748,1720.60461452701,6
6749,1850.68131198658,8
6809,2100.75968742413,23
6810,4488.10226776979,61
6811,3764.32627426149,39
6812,3208.91448392126,24
6813,2998.4520324922,14
6814,591.163607679233,4
6815,211.080767653934,2
6816,3342.03408733652,20
6817,4204.79431892192,26
6818,2926.11076887035,23
6819,2571.05734788721,28
6820,3415.81061967518,24
6821,1246.71074978006,10
6822,1253.77232895912,8
6823,542.109716784375,4
6824,1472.28532086245,8
6825,1835.63804572326,7
6826,2120.7950249961,8
6884,2048.01642217195,15
6885,4961.94417210609,41
6886,6013.01062725774,98
6887,4642.73089002267,44
6888,3526.84676061977,26
6889,2736.81437414199,19
6890,259.086199571905,2
6891,0,0
6892,448.718226916846,6
6893,3367.78104707463,23
6894,2573.89207239798,23
6895,1217.17030772448,8
6896,778.409373406118,6
6897,3714.09733151407,31
6898,3222.90383830925,24
6899,1399.770577406,9
6900,1623.82105983573,11
6902,1061.96672058509,5
6903,2585.40048883714,8
6904,1329.22335944192,4
6958,2828.55933294036,20
6959,4158.94326082362,40
6960,4325.64817531891,45
6961,3851.5323141785,40
6962,5091.76216538317,50
6963,4785.0816326798,51
6964,3580.93041326151,30
6965,2576.17362024756,13
6966,0,0
6967,0,0
6968,911.300836636135,10
6969,4055.56411160958,34
6970,1272.21230674753,8
6971,2492.22912296379,17
6972,4328.05569228272,25
6973,3216.50494967084,24
6974,4022.18237459686,33
6975,4417.06204018818,36
6976,3915.93023543,31
6977,1717.98484550367,11
6978,1490.7839341019,8
6979,1012.37963915301,7
7034,3012.44162469223,23
7035,4012.06106364956,37
7036,3798.97247026671,36
7037,4318.51721356496,40
7038,3102.54619386138,30
7039,5315.10616173367,68
7040,3803.30265482969,39
7041,3453.07737303908,24
7042,2524.25556817086,13
7043,834.744109819925,2
7044,6.7408446780358,1
7045,1262.6502507008,8
7046,3265.22917925423,29
7047,2298.94985203049,24
7048,3009.84043592022,25
7049,2214.57209329715,13
7050,2252.79495897206,20
7051,2120.96643790333,16
7052,3617.08164747282,32
7053,3822.34975502814,30
7054,2354.00889722813,16
7055,3242.51910305669,12
7056,1192.33604881785,4
7109,4195.72536541515,36
7110,4702.59356191425,56
7111,4860.98716179199,44
7112,4410.77972126746,53
7113,5227.09171792782,58
7114,2921.55721456606,36
7115,4102.24712113442,44
7116,3955.57644711579,49
7117,4006.30834662104,37
7118,1609.04519530235,9
7119,1514.69800606774,5
7120,920.535588553849,4
7121,988.893377587213,6
7122,3876.29512533391,33
7123,1648.79661819623,15
7124,1197.84920492092,7
7125,2216.3285947445,18
7126,2232.09042281462,15
7127,2758.57650885669,20
7128,2980.90465331889,23
7129,1002.24476735707,5
7130,1729.51946131049,7
7186,5230.16885018789,65
7187,4496.26234207495,52
7188,4419.83040060448,50
7189,5713.72348320335,72
7190,3307.57769623256,27
7191,3436.23061857713,33
7192,4247.96283127273,44
7193,2373.00963575781,26
7194,1209.92095701981,9
7195,800.370147534755,2
7196,536.577964850447,2
7199,5056.9933085654,36
7200,4422.15314470201,35
7201,2296.50695852425,17
7202,3225.13390541808,28
7203,2672.25641448081,17
7204,2466.02809426911,18
7205,1915.05509740925,7
7206,1744.60441262698,7
7261,1230.95214392445,15
7262,4340.91794049636,47
7263,4297.81171818524,54
7264,4051.40917317722,32
7265,3702.03779757838,30
7266,4278.02990112873,33
7267,3961.16036702269,40
7268,3123.93178356792,28
7269,400.475101298694,3
7270,417.795976464653,1
7276,5376.58367310584,35
7277,3267.49674437925,20
7278,1103.97085350173,11
7279,380.949951438427,1
7281,704.353892179038,3
7337,1049.41235501897,6
7338,3015.12000942308,26
7339,3795.28469145454,30
7340,3705.04120469552,29
7341,4197.05338578732,39
7342,3442.93452815854,33
7343,3598.98427184752,30
7344,3279.49805962702,34
7345,2230.39539082081,16
7352,4134.55521046797,33
7353,5552.64369711379,50
7354,4407.67194841402,38
7355,2049.10191713767,17
7356,931.145554290589,6
7412,1102.26437033385,4
7413,777.230798858786,4
7414,1745.38733863513,12
7415,2011.62078125264,14
7416,3098.95482843506,23
7417,3108.52808901235,31
7418,3094.79370390065,29
7428,5372.19747204201,60
7429,2695.41091757952,34
7430,4187.89792612805,49
7431,1479.8317024192,16
7432,906.527559367971,3
7488,2002.12343262338,14
7489,1142.1305006517,7
7490,750.842544830388,4
7491,1372.58590592099,10
7505,6215.0323862734,90
7506,3588.85272786648,42
7507,3272.04984479628,24
7563,3643.45930804636,20
7564,711.960946544751,2
7565,2223.31341180115,11
7566,1450.26452155521,12
7581,5395.30813490878,82
7582,5749.50470021301,82
7638,1549.85967634871,6
7639,1440.86295185907,9
7640,715.305462638065,7
7641,679.010609316921,2
7642,0,0
7643,340.387395397086,1
7714,957.372250889859,6
7715,3002.48002909185,19
7716,622.934780197667,3
7717,172.344142061975,2
7718,657.830666950567,3
7791,1441.90811601818,13
7792,1393.73060136967,12
7793,669.41665565739,4
7794,847.19412161585,3
7795,611.22015022714,2
7864,726.830566037905,3
7867,1820.08244955286,15
7868,1668.38061590643,10
7869,812.636802974049,3
7870,2193.07001001785,14
7941,346.749369020471,5
7943,1413.6494613296,7
7944,449.98405162256,2
7945,976.005222018392,3
7946,281.600481144584,3
8020,824.115639595002,3
8021,679.084977979101,2
