,fid,연면적
1080,3917,328.3569571230982
1081,3918,305.6555587892899
1082,3919,471.2808580645161
1083,3920,519.4212860310421
1084,3921,684.4202739726028
1085,3922,3081.1211686746988
1086,3923,6077.701344827586
1087,3924,16434.054722222223
1088,3925,2327.981779141104
1089,3926,4476.14946375
1090,3930,1274.7052116402117
1091,3931,266.1522429906542
1092,3932,2754.815
1093,3933,61.6
1094,3934,377.00513043478264
1095,3935,1817.466811403509
1096,3936,1059.2257455357144
1097,3937,528.7151985365854
1098,3938,795.0324236842105
1099,3939,458.5271787941788
1100,3940,461.3735234215886
1101,3977,343.3261437908497
1102,3978,927.278761904762
1103,3984,973.8114285714286
1104,3985,808.1189733840305
1105,3986,317.01462571976964
1106,3987,373.1209073724007
1107,3988,5236.249464285715
1108,3989,3664.1736781609193
1109,3990,3422.755072463768
1110,3991,13726.187419298245
1111,3992,4805.387951807229
1112,3993,12457.175517241378
1113,3994,2251.6659848484846
1114,3995,463.87774168797955
1115,3996,445.0751923076923
1116,3997,3108.8415693779907
1117,3998,10015.23293670886
1118,3999,1452.2897701149425
1119,4000,430.9801393728223
1120,4001,127961.78
1121,4002,4953.519731958762
1122,4003,6813.409534246575
1123,4007,659.3164333333333
1124,4008,375.15
1125,4010,7102.63
1126,4011,1720.6744965517241
1127,4012,13053.45971563981
1128,4013,359.52009633911365
1129,4014,488.78541371681416
1130,4015,752.1623993006993
1131,4016,882.3995027624309
1132,4052,373.23328571428567
1133,4053,591.5796240601503
1134,4060,1055.6175
1135,4061,644.4751020408163
1136,4062,674.1540322580645
1137,4063,7777.854464285715
1138,4064,6313.000396969697
1139,4065,4250.70131147541
1140,4066,4980.94988764045
1141,4067,11344.90106060606
1142,4068,3966.97282208589
1143,4069,1790.6707182320442
1144,4070,628.4318866459628
1145,4071,265.11067477876105
1146,4072,326.7219262672811
1147,4073,3165.560689655172
1148,4074,560.0134661354581
1149,4075,422.12775510204085
1150,4078,3979.3288076923077
1151,4079,4356.789111111111
1152,4083,575.1533333333333
1153,4084,769.655
1154,4085,2072.351666666667
1155,4086,1779.0253191489362
1156,4087,2120.69688
1157,4088,415.55764705882353
1158,4089,312.08321701112874
1159,4090,518.3248407079647
1160,4091,539.4423174603174
1161,4092,2660.9989375
1162,4129,487.2220661157025
1163,4136,400.18906250000003
1164,4137,207.28
1165,4138,1757.9604081632656
1166,4139,2917.2026
1167,4140,7549.481071428571
1168,4141,21970.935714285715
1169,4142,13449.469230769231
1170,4143,2725.543316831683
1171,4144,1870.4069787985868
1172,4145,535.8266829268292
1173,4146,420.3694385964912
1174,4147,446.58434887218044
1175,4148,558.2140697674419
1176,4149,31.4
1177,4150,26029.32333333333
1178,4153,323.925
1179,4154,46786.219999999994
1180,4155,7999.267428571428
1181,4160,1327.1833333333332
1182,4161,1203.815111111111
1183,4162,501.28423423423425
1184,4163,486.6770769230769
1185,4164,601.7413438202246
1186,4165,542.831550925926
1187,4166,353.9083838550247
1188,4167,739.109006849315
1189,4168,813.2530622009568
1190,4211,240.39714285714285
1191,4212,316.0195275590551
1192,4213,164.86616570327553
1193,4214,511.56799180327874
1194,4215,1293.1484756097561
1195,4216,3455.365579310345
1196,4217,6579.282999999999
1197,4218,4508.596706521739
1198,4219,5466.4346715328475
1199,4220,430.50584507042254
1200,4221,3275.8022222222226
1201,4222,366.8696017699115
1202,4223,274.99823341836736
1203,4224,250.15217417417418
1204,4229,46522.69333333333
1205,4230,3901.276666666667
1206,4231,10663.30125
1207,4235,4732.340869565217
1208,4236,448.65487804878046
1209,4237,1104.1993063063064
1210,4238,761.2109153846153
1211,4239,1206.7194027149321
1212,4240,2146.6986328125
1213,4241,540.1648163841808
1214,4242,958.3347290640395
1215,4243,2403.3594743589742
1216,4244,5684.1720000000005
1217,4288,2996.9346666666665
1218,4289,323.25607913669063
1219,4290,261.0825056947608
1220,4291,1828.7170238095239
1221,4292,1093.3548695652173
1222,4293,1163.6371485943775
1223,4294,17878.911346153847
1224,4295,1816.0629908675799
1225,4296,778.1457633587786
1226,4300,349.28296495956874
1227,4301,454.0022660818713
1228,4302,351.97883392226146
1229,4303,247.42882352941177
1230,4307,12679.1225
1231,4311,3474.3728571428574
1232,4312,3980.7408333333333
1233,4313,6985.3920327868855
1234,4314,1321.787114224138
1235,4315,563.4453076923077
1236,4316,503.5909048913044
1237,4317,324.2460448979592
1238,4318,378.7285498489426
1239,4319,1033.3601506024097
1240,4361,483.53694029850743
1241,4362,122.83351145038168
1242,4364,7613.69
1243,4365,309.88195945945944
1244,4366,332.64145833333333
1245,4367,436.8979545454545
1246,4368,608.8864574898785
1247,4369,927.6602247838616
1248,4370,1065.3779166666666
1249,4371,1474.8514000000002
1250,4372,1772.8221875
1251,4374,236.5
1252,4375,474.9315
1253,4376,321.0333126614987
1254,4377,324.37002525252524
1255,4378,396.68470404984424
1256,4379,497.4331606217617
1257,4380,4580.402857142857
1258,4381,5860.981111111111
1259,4382,1018.2334831460674
1260,4386,2963.1033333333335
1261,4387,3307.394285714286
1262,4388,3100.6679069767442
1263,4389,1629.600044827586
1264,4390,1249.7227166666667
1265,4391,574.6765641025642
1266,4392,544.0814044155844
1267,4393,478.6329775280899
1268,4394,477.82299748110836
1269,4395,4422.132967647059
1270,4437,438.2079861111111
1271,4438,271.8198194945848
1272,4439,217.9117889908257
1273,4441,252.80827586206894
1274,4442,594.9051851851852
1275,4443,415.76239999999996
1276,4444,284.74088
1277,4445,621.5629281767956
1278,4446,427.23943025540274
1279,4447,602.248305785124
1280,4448,1063.5577325581396
1281,4449,585.1342307692307
1282,4453,566.3475534188034
1283,4454,511.85459706959705
1284,4455,423.4844338235294
1285,4456,1000.8245704467354
1286,4457,1218.9058974358975
1287,4458,281.123354887218
1288,4462,10391.552
1289,4463,5025.805
1290,4464,4457.5337500000005
1291,4465,1534.8036243589745
1292,4466,2003.5993506666669
1293,4467,1204.3211328125
1294,4468,712.2845757575758
1295,4469,683.813038961039
1296,4470,1266.0626328125
1297,4471,1219.4631506849314
1298,4472,1930.8061904761905
1299,4510,389.8690410958904
1300,4511,1494.8515
1301,4512,367.68309999999997
1302,4513,434.0140298507462
1303,4514,410.2357870370371
1304,4515,484.0973011363636
1305,4516,601.1473936170213
1306,4517,456.2312686567164
1307,4518,5722.708723404256
1308,4519,665.572305764411
1309,4520,1773.3764361702129
1310,4521,339.02352459016396
1311,4522,740.8589318734794
1312,4523,873.3994089456869
1313,4524,1113.0875714285714
1314,4525,2396.0205555555553
1315,4526,3776.4
1316,4528,228.48333333333335
1317,4529,2136.493411764706
1318,4530,803.8718579234973
1319,4531,160.8718932038835
1320,4532,242.13611111111112
1321,4533,298.9037503949447
1322,4537,10425.6075
1323,4538,9771.077096774194
1324,4539,11431.508666666667
1325,4540,1540.2668965517241
1326,4541,1263.961059907834
1327,4542,2227.107391304348
1328,4543,1168.3695196850394
1329,4544,2034.1289619565216
1330,4545,1766.067320754717
1331,4546,2498.2549999999997
1332,4547,5548.317692307693
1333,4584,784.5624417177914
1334,4585,115.62717241379309
1335,4586,547.5450602409638
1336,4587,262.8401438848921
1337,4589,517.234
1338,4590,292.9374702380953
1339,4591,305.5701002506266
1340,4592,367.2251532033426
1341,4593,966.1122274881516
1342,4594,1096.9053456221197
1343,4595,1110.6331782945736
1344,4596,1002.8506060606061
1345,4597,640.7973550724638
1346,4598,806.4338138138139
1347,4599,763.1591715789474
1348,4600,963.2292
1349,4601,15118.265
1350,4602,1351.6935135135136
1351,4603,1200.31
1352,4604,443.42943181818185
1353,4605,2019.4718891566265
1354,4606,1331.2912571428571
1355,4607,698.8477749360613
1356,4608,183.88535528596188
1357,4609,551.7373068669527
1358,4613,11771.2375
1359,4614,12619.996153846152
1360,4615,29650.037857142856
1361,4616,27809.77529411765
1362,4617,2831.9955714285716
1363,4618,1733.4207638888888
1364,4620,1955.3921951219513
1365,4621,3146.211323529412
1366,4622,4028.7853863636365
1367,4623,7345.173785714286
1368,4652,347.45756756756754
1369,4653,628.5614814814815
1370,4659,2457.67925
1371,4660,753.8914285714285
1372,4661,293.37066339066337
1373,4662,399.31429487179486
1374,4663,819.3621052631579
1375,4664,579.6404838709677
1376,4665,991.7104411764706
1377,4666,638.6711244813279
1378,4667,331.85320610687023
1379,4668,299.5799730458221
1380,4669,256.55971615720523
1381,4670,410.3623591549296
1382,4671,220.25595448798987
1383,4672,483.8430064239829
1384,4673,9556.476730769231
1385,4674,619.4436385809313
1386,4675,573.5325972222222
1387,4676,1322.576595744681
1388,4677,578.2798285714285
1389,4678,632.8261538461538
1390,4679,7384.042222222222
1391,4680,892.1833823529412
1392,4681,1268.1947222222223
1393,4682,2456.1307253521127
1394,4683,490.11922201138515
1395,4688,9370.368333333334
1396,4689,10880.9148
1397,4690,12945.707894736843
1398,4691,48719.418
1399,4692,16834.225833333334
1400,4693,17308.774285714284
1401,4694,6849.838095238096
1402,4695,1124.3298372093025
1403,4696,1575.5743539823009
1404,4697,1147.0855330578513
1405,4698,6653.647041666667
1406,4723,401.52672268907565
1407,4725,1404.088085106383
1408,4728,347.2510923423423
1409,4729,506.8938095238095
1410,4730,563.8883410138249
1411,4731,520.2432786885246
1412,4735,7391.4818000000005
1413,4736,6051.725849056604
1414,4737,507.3344535519126
1415,4738,339.60902247191007
1416,4739,735.165395510204
1417,4740,898.7648154185022
1418,4741,1196.6269047619048
1419,4742,12933.03963888889
1420,4743,1354.69181496063
1421,4744,316.5583725135624
1422,4745,263.8753405144694
1423,4746,928.292191011236
1424,4747,207.92267776096824
1425,4748,247.713013029316
1426,4749,2876.9984848484846
1427,4750,1509.0099137931034
1428,4751,286.2572624434389
1429,4752,503.5576275510204
1430,4753,669.6207770700637
1431,4754,1649.1980107526883
1432,4755,7063.94
1433,4757,2200.3063917525774
1434,4758,2977.1283829787235
1435,4759,1383.2514642857143
1436,4764,8065.463913043479
1437,4765,6691.739428571429
1438,4766,11512.313066666666
1439,4767,5180.837632558139
1440,4768,3809.6880937500005
1441,4769,18261.110606060607
1442,4770,5141.418052631579
1443,4771,1491.2347131782944
1444,4772,2366.0769575757577
1445,4773,1455.7092352941177
1446,4774,1953.6945882352943
1447,4800,429.6371009771987
1448,4801,476.1827131782946
1449,4802,443.96758893280634
1450,4803,371.2220387243736
1451,4804,403.3202919020716
1452,4805,368.4125055432373
1453,4806,304.11126485568764
1454,4807,300.3423376623377
1455,4808,331.74158767772514
1456,4809,354.077092760181
1457,4810,427.38662561576353
1458,4811,4987.908680555555
1459,4812,5799.813888888889
1460,4813,704.8668713450293
1461,4814,475.9190022624434
1462,4815,383.0453465994962
1463,4816,1341.874189944134
1464,4817,1006.1659132420092
1465,4818,901.1569717314488
1466,4819,718.9064072164948
1467,4820,565.6297472924188
1468,4821,3846.134915254237
1469,4822,459.98720930232554
1470,4823,442.9296321070234
1471,4824,507.2765564202335
1472,4825,4027.8859322033895
1473,4826,373.50397435897435
1474,4827,329.5856335282651
1475,4828,498.3137056097561
1476,4829,1398.3016853932584
1477,4830,38172.70785714286
1478,4831,844.1171428571428
1479,4832,1960.2069316770185
1480,4833,2900.4551136363634
1481,4838,4156.971111111111
1482,4839,9322.838064516129
1483,4840,2866.13703125
1484,4841,4560.582851063829
1485,4842,14591.210655813955
1486,4843,9543.4015
1487,4844,18813.125
1488,4845,3695.974951219512
1489,4846,1667.4992920353984
1490,4847,2176.4236292134833
1491,4848,3966.0222406015037
1492,4849,3159.815038961039
1493,4880,626.5303119266056
1494,4881,1056.2581636363636
1495,4882,341.8711796875
1496,4883,370.5234842615012
1497,4884,285.78869546979865
1498,4885,318.4921489001692
1499,4886,303.8808012170386
1500,4887,230.5742975970425
1501,4888,4681.1157
1502,4889,4874.244096774194
1503,4890,4674.081875
1504,4891,2956.271953125
1505,4892,781.008302739726
1506,4893,2085.2494212328766
1507,4894,385.2169318181818
1508,4895,571.9449639278557
1509,4896,344.0295155709343
1510,4897,406.71876865671646
1511,4898,470.69413249211357
1512,4899,246.10302222222222
1513,4900,569.737453271028
1514,4901,513.9812290502794
1515,4902,362.1561710037175
1516,4903,702.2566197183098
1517,4904,1295.3439644970415
1518,4905,1324.1366666666665
1519,4906,1853.0377556109727
1520,4907,1598.2594177583696
1521,4908,1758.5689140625
1522,4909,2905.6309137931034
1523,4914,5181.375789473685
1524,4915,2376.2245132743365
1525,4916,1329.8998943089432
1526,4917,1182.6692698412699
1527,4918,696.0185392638037
1528,4919,932.1716102803738
1529,4920,11111.456489473683
1530,4921,10779.598666666667
1531,4922,2499.4243225806454
1532,4923,1292.521976744186
1533,4924,807.8553553113553
1534,4925,8267.420712643678
1535,4926,5351.916666666667
1536,4953,365.16316239316234
1537,4954,646.27965
1538,4955,287.11334388185657
1539,4956,625.1407372654155
1540,4957,338.29062822719453
1541,4958,450.1464329268293
1542,4959,544.8414691358025
1543,4960,233.38721037463975
1544,4961,266.15149359886203
1545,4962,232.651371657754
1546,4963,611.7647088607595
1547,4964,642.6008092485549
1548,4965,1117.6716170212767
1549,4966,1135.0674074074072
1550,4967,1597.8292857142856
1551,4968,818.3703501945525
1552,4969,1047.0758695652175
1553,4970,753.3406488549618
1554,4971,533.8077325773196
1555,4972,213.25929022082016
1556,4973,413.3939247311828
1557,4974,364.07174
1558,4975,851.8545783561643
1559,4976,2002.3663095238094
1560,4977,418.09838354037265
1561,4978,640.5873432494279
1562,4979,963.5908860103627
1563,4980,583.8665799256506
1564,4981,307.9499816849817
1565,4982,304.6811715976331
1566,4983,812.4904421768707
1567,4988,11596.860909090909
1568,4989,2891.621578947368
1569,4990,727.4229162436549
1570,4991,1214.9546254681647
1571,4992,1852.6866304347827
1572,4993,1406.0483185840708
1573,4994,729.0050837837838
1574,4995,4045.802695081967
1575,4996,5795.772
1576,4997,9170.703076923077
1577,4998,5288.367192307692
1578,4999,1039.0249285714285
1579,5000,1859.0267647058822
1580,5001,7251.81
1581,5002,4213.8460000000005
1582,5003,5665.0542857142855
1583,5006,24242.127500000002
1584,5028,4224.509366666667
1585,5029,6942.879931034482
1586,5030,677.222485549133
1587,5031,657.1054731182795
1588,5032,326.66740932642483
1589,5033,273.36881316998466
1590,5034,889.2667669172932
1591,5035,599.8849008196721
1592,5036,1010.3745387453874
1593,5037,535.0000272479564
1594,5038,368.6134641638225
1595,5039,350.89827305605786
1596,5040,177.69925972396487
1597,5041,451.37756451612904
1598,5042,620.5346869009584
1599,5043,531.2655831265508
1600,5044,4045.9073114754096
1601,5045,3351.3216326530614
1602,5046,5700.300833333334
1603,5050,545.1201194029851
1604,5051,626.5434267912773
1605,5052,942.5931557377049
1606,5053,1214.1474468085107
1607,5054,1084.441111111111
1608,5055,936.5058441558442
1609,5056,3293.545207317073
1610,5057,1657.5350228310501
1611,5058,2725.6817388535032
1612,5059,398.14626883910387
1613,5064,8396.720303030304
1614,5065,4142.161219512195
1615,5066,1212.4354895104896
1616,5067,1021.0776277372263
1617,5068,891.618212716763
1618,5069,932.8011184210526
1619,5070,655.2038
1620,5071,1863.031924882629
1621,5072,2841.236175
1622,5073,17565.862545454547
1623,5074,12074.211489361702
1624,5075,8977.185428571429
1625,5076,3162.3940567307695
1626,5077,7265.579944444445
1627,5078,2173.224
1628,5079,2092.0205
1629,5080,918.2324528301887
1630,5081,1213.7346363636364
1631,5082,14085.93
1632,5083,2143.915
1633,5101,360.01687861271677
1634,5102,1388.1601433333333
1635,5103,4470.331
1636,5104,6513.898490196078
1637,5105,5992.819157894737
1638,5106,780.312125
1639,5107,800.5034698675497
1640,5108,446.8105202312139
1641,5109,372.92003623188407
1642,5110,309.8340643926789
1643,5111,853.3988
1644,5112,763.5641884057972
1645,5113,660.3415087719297
1646,5114,403.21886178861786
1647,5115,276.15218390804597
1648,5116,561.6801795580111
1649,5117,594.8853736654804
1650,5118,1283.1450710900474
1651,5119,1401.157063197026
1652,5120,1621.733393548387
1653,5121,887.2144330708661
1654,5122,3957.865714285714
1655,5125,819.0126204081632
1656,5126,355.6381978021978
1657,5127,543.415835694051
1658,5128,463.01473118279574
1659,5129,804.8656830601092
1660,5130,408.0990120481928
1661,5131,363.87332323232323
1662,5132,1920.3847593582889
1663,5133,668.5522461538462
1664,5134,1250.3811956521738
1665,5135,64.8375
1666,5139,8348.236944444443
1667,5140,4330.442388059701
1668,5141,1648.1106263157894
1669,5142,1239.903198380567
1670,5143,809.9870333333334
1671,5144,1507.1235609756097
1672,5145,752.7625967302453
1673,5146,1346.7960334615386
1674,5147,510.5963153526971
1675,5148,4241.302248062016
1676,5149,4406.219451219512
1677,5150,9502.846373626373
1678,5151,3274.0421167883214
1679,5152,2556.2072559523813
1680,5153,6558.59
1681,5154,6776.375999999999
1682,5155,5311.4366666666665
1683,5156,13503.3625
1684,5157,31617.75666666667
1685,5178,407.3334
1686,5179,496.71241496598645
1687,5180,3938.4755125
1688,5181,6954.799128888889
1689,5182,372.0255397727273
1690,5183,317.17921592920356
1691,5184,992.15322265625
1692,5185,1358.9458435643564
1693,5186,380.4014807692308
1694,5187,578.6972549645391
1695,5188,1682.3856333333333
1696,5189,299.88461794019935
1697,5190,399.10086065573773
1698,5191,216.44245033112585
1699,5192,314.4566640471513
1700,5193,216.1477739018088
1701,5194,261.669610619469
1702,5195,478.0277848101266
1703,5196,1080.822039800995
1704,5197,610.9127126099706
1705,5198,773.7146051660517
1706,5201,426.388490945674
1707,5202,920.1977763157895
1708,5203,781.0474074074075
1709,5204,709.3082649253731
1710,5205,442.7654339250493
1711,5206,388.1615892053973
1712,5207,558.499813253012
1713,5208,352.48366315789474
1714,5209,3014.201860465116
1715,5210,2541.6686593406594
1716,5211,323.06587412587413
1717,5212,1477.5857142857144
1718,5216,5560.1828888888895
1719,5217,1470.8013837837836
1720,5218,1471.3914937499999
1721,5219,2789.721865671642
1722,5220,2261.7101986754965
1723,5221,1304.669255357143
1724,5222,1256.299186770428
1725,5223,877.3290204081632
1726,5224,2329.165169354839
1727,5225,2333.9601904761903
1728,5226,1116.8778091872791
1729,5227,2315.669918556701
1730,5228,1932.9631443298967
1731,5229,4417.7271875
1732,5230,3317.4603225806454
1733,5231,1107.723625
1734,5232,1343.8168421052633
1735,5233,1000.1928571428572
1736,5253,300.4718367346939
1737,5254,346.18583606557377
1738,5255,465.16904657534246
1739,5256,970.1486166666667
1740,5257,790.5636923076923
1741,5258,544.9575581395349
1742,5259,431.86734402852045
1743,5260,815.5257605633803
1744,5261,558.8510855263158
1745,5262,267.578752293578
1746,5263,1458.9837
1747,5264,1167.6861386138614
1748,5265,1501.212673611111
1749,5266,3192.7878124999997
1750,5267,200.4523076923077
1751,5268,831.3594999999999
1752,5269,1583.5823195266273
1753,5270,1314.2823974895398
1754,5271,698.7469604863222
1755,5272,1230.3872882882883
1756,5273,372.9009786324786
1757,5274,598.5106052631579
1758,5275,687.4432424242424
1759,5276,296.5134447174447
1760,5277,257.59457943925236
1761,5278,1179.4716120401338
1762,5279,2211.4969426751595
1763,5280,799.8621428571429
1764,5281,385.648954248366
1765,5282,1126.469488372093
1766,5283,934.2754705882352
1767,5284,238.43797587131368
1768,5285,1141.468366812227
1769,5286,510.7472727272727
1770,5287,1076.1740625
1771,5288,375.97
1772,5292,2568.3244098360656
1773,5293,1096.907126394052
1774,5294,1617.6176288659794
1775,5295,1286.3240082644627
1776,5296,1635.5408950276244
1777,5297,1900.9302473372782
1778,5298,1310.8399807692308
1779,5299,2824.851460176991
1780,5300,5001.031056910569
1781,5301,1316.0176496062993
1782,5302,1036.3598708487086
1783,5303,4145.955733333333
1784,5304,1224.650297029703
1785,5305,1088.7185527426159
1786,5306,1117.9028217821783
1787,5307,823.3725545454546
1788,5308,821.3127472527473
1789,5309,9330.731111111112
1790,5310,24246.06875
1791,5311,9952.27875
1792,5329,340.8362684989429
1793,5330,396.5376901140685
1794,5331,418.11557650273227
1795,5332,635.468868989547
1796,5333,1455.6412965686275
1797,5334,2646.804252747253
1798,5335,4441.377666666666
1799,5336,465.7841182795699
1800,5337,752.238482142857
1801,5338,329.95159133709984
1802,5339,283.4814525394046
1803,5340,3396.2991346938775
1804,5341,1818.544304347826
1805,5342,5917.150000000001
1806,5343,165.4933333333333
1807,5344,363.0785602094241
1808,5345,319.95730223123735
1809,5346,3446.9753846153844
1810,5347,915.4547102803738
1811,5348,699.3727411167513
1812,5349,1474.169487394958
1813,5350,754.4617014925374
1814,5351,694.7715625
1815,5352,303.7428205128205
1816,5353,129.40282945736433
1817,5354,259.89420608108105
1818,5355,292.3945492662474
1819,5356,372.890342019544
1820,5357,931.7300436681222
1821,5358,953.7339562499999
1822,5359,467.9863220720721
1823,5361,443.6014285714286
1824,5362,222.54887096774195
1825,5363,389.86509803921564
1826,5364,6962.7276923076915
1827,5365,1817.895
1828,5369,1688.8947530864198
1829,5370,1395.8303349282296
1830,5371,1189.9599447513813
1831,5372,2776.0772011494255
1832,5373,943.668671875
1833,5374,1143.7300746268656
1834,5375,1705.1484188034187
1835,5376,4819.175567796609
1836,5377,1179.1472038461538
1837,5378,969.7441135531135
1838,5379,6881.012777777778
1839,5380,2525.9698484848486
1840,5381,1062.0699598393574
1841,5382,1169.0747837837837
1842,5383,1305.6966028708134
1843,5384,871.7938984771573
1844,5385,679.5960030864198
1845,5386,9016.819166666666
1846,5401,437.26338507462685
1847,5402,1156.0529772727273
1848,5403,561.087225433526
1849,5404,355.286869047619
1850,5405,2030.0703896103894
1851,5406,4021.9331358024688
1852,5407,2095.8656770833336
1853,5408,7037.166922
1854,5409,1567.0165867403314
1855,5410,5625.703039215686
1856,5411,3403.5075862068966
1857,5412,6223.701999999999
1858,5413,323.1
1859,5414,2439.8174999999997
1860,5415,1338.8613575
1861,5416,2828.083645833333
1862,5417,4991.8710204081635
1863,5418,2751.4330263157894
1864,5419,368.99129903536976
1865,5420,279.3635599284437
1866,5421,255.490625
1867,5422,1317.6525789473683
1868,5423,427.8938536585366
1869,5424,369.45799999999997
1870,5425,2919.8566666666666
1871,5426,6810.151666666668
1872,5427,427.75428571428574
1873,5428,520.5979885057471
1874,5429,1353.3162869198313
1875,5430,1366.5711607142857
1876,5431,477.66209876543206
1877,5432,1270.9648571428572
1878,5433,1058.417591240876
1879,5434,315.5446421267893
1880,5438,606.9647969543147
1881,5439,573.8859591240875
1882,5440,1569.769296875
1883,5441,641.2809700374531
1884,5444,2614.3618421052633
1885,5445,1820.7847150259067
1886,5446,1038.5261632653062
1887,5447,4749.364173493976
1888,5448,1461.3357511312217
1889,5449,1359.5083766233768
1890,5450,925.7777540772531
1891,5451,7247.345602150537
1892,5452,9028.818398
1893,5453,1763.137462048193
1894,5454,6412.645505405406
1895,5455,2942.3651162790698
1896,5456,1629.1380503144655
1897,5457,862.741975308642
1898,5458,1304.464190647482
1899,5459,718.5382307692307
1900,5460,838.641524822695
1901,5461,1080.0302803738316
1902,5477,8567.765975609756
1903,5478,5400.01497826087
1904,5479,2992.0364999999997
1905,5480,998.0547368421053
1906,5481,4007.2587209302324
1907,5482,9434.771347826087
1908,5483,3176.477090909091
1909,5484,3653.631763157895
1910,5485,9832.162727272727
1911,5486,4640.191226415094
1912,5487,9001.0609375
1913,5488,5403.310344827586
1914,5489,5707.695
1915,5491,4572.152
1916,5492,4598.155789473683
1917,5493,3076.452941025641
1918,5494,2283.999333333333
1919,5495,290.07645665961945
1920,5496,222.05042647058823
1921,5497,362.7674788135593
1922,5498,238.48529610829104
1923,5499,319.21159420289854
1924,5503,501.60288220551377
1925,5504,986.8684285714286
1926,5505,561.602234332425
1927,5506,1584.6305147058822
1928,5507,279.77352575107295
1929,5508,329.9792790697674
1930,5509,489.3519174041298
1931,5510,179.75584158415842
1932,5511,299.6249201277955
1933,5514,865.6111510791367
1934,5515,1090.781918857143
1935,5516,779.7129965156795
1936,5517,739.7074659090908
1937,5518,283.45674807197946
1938,5521,1405.588051948052
1939,5522,1549.9654285714287
1940,5523,2828.3303773584908
1941,5524,2239.0541700680274
1942,5525,1277.1917901234567
1943,5526,624.0840000000001
1944,5527,5970.109593495935
1945,5528,2740.6178958677683
1946,5529,4022.044470526316
1947,5530,11357.735064406781
1948,5531,9946.316871428571
1949,5532,27515.24503703704
1950,5533,6495.662777777778
1951,5534,741.2794396135266
1952,5535,845.4548979591838
1953,5536,762.6819272727273
1954,5553,4062.9934166666667
1955,5554,5534.561951219513
1956,5555,744.9983178294573
1957,5556,1435.3171751412428
1958,5557,8176.6239375000005
1959,5558,5534.806153846153
1960,5559,4594.667391304348
1961,5560,8677.98
1962,5561,6076.42
1963,5562,9275.452631578948
1964,5563,5189.131290322581
1965,5564,6132.483809523809
1966,5565,901.9699999999999
1967,5566,3335.8720000000003
1968,5567,5707.995
1969,5568,6608.409542857143
1970,5569,2103.6204564102563
1971,5570,404.8998181818182
1972,5571,182.05607407407408
1973,5572,240.72384858044165
1974,5573,225.03572052401748
1975,5574,523.8928228228228
1976,5575,159.30197916666665
1977,5578,860.7339164086687
1978,5579,777.0225925925926
1979,5580,338.6354659949622
1980,5581,281.6965357142857
1981,5582,208.1630375426621
1982,5583,547.5003296703296
1983,5584,953.6198113207547
1984,5585,535.6598727735369
1985,5586,344.03988565488567
1986,5587,209.53394126738795
1987,5588,2229.5438461538465
1988,5589,2109.6226666666666
1989,5590,620.5676843971631
1990,5591,1108.804757936508
1991,5592,810.9949754901961
1992,5593,890.6497127937338
1993,5594,414.9052422907489
1994,5597,3676.5617543859653
1995,5598,3123.550663888889
1996,5599,1187.9725555555556
1997,5600,2892.634178947368
1998,5601,903.6359395770393
1999,5602,6544.036904761905
2000,5603,1457.1621933534743
2001,5604,797.2003048780488
2002,5605,7972.801467605634
2003,5606,17479.141386956522
2004,5607,67372.87529411765
2005,5608,21090.98764705882
2006,5609,4488.467534883721
2007,5610,2287.2111136363637
2008,5611,740.4773795180722
2009,5632,759.118923320158
2010,5633,2701.6019230769234
2011,5634,7455.113222222222
2012,5635,6087.799302325581
2013,5636,6255.73859375
2014,5637,2189.986785714286
2015,5638,5219.346808510638
2016,5639,6990.6321739130435
2017,5640,8626.82111111111
2018,5641,3449.2413636363635
2019,5642,4584.106666666667
2020,5643,295.1910204081633
2021,5644,1374.2408269230768
2022,5645,2396.1765625
2023,5646,410.36638095238095
2024,5647,719.0127397260275
2025,5648,283.3838243626062
2026,5649,291.7325303292894
2027,5650,375.19876993166287
2028,5651,381.96306666666663
2029,5652,377.83485981308405
2030,5653,636.1861116504854
2031,5655,527.1016152019002
2032,5656,421.9037028301887
2033,5658,423.9948224852071
2034,5659,406.41758666666664
2035,5660,306.0703559322034
2036,5661,312.5056156716418
2037,5662,563.7214902807775
2038,5663,1329.2556703910616
2039,5664,952.7030769230769
2040,5665,2717.172
2041,5666,1104.674
2042,5667,2090.9161685393256
2043,5668,2833.3733359375
2044,5669,912.3508208955224
2045,5670,432.60112743628184
2046,5671,447.3248314606742
2047,5674,6180.344305555556
2048,5675,4363.723813559322
2049,5676,1449.3400000000001
2050,5677,8517.825943396227
2051,5678,7404.985395683453
2052,5679,3271.278156424581
2053,5680,810.1916470588235
2054,5681,1381.8161280991737
2055,5682,5948.137375
2056,5683,11781.460869565217
2057,5684,3014.162
2058,5685,3205.5422222222223
2059,5686,2042.4068518518518
2060,5687,1323.4021428571427
2061,5693,262.34222222222223
2062,5710,5629.817219512195
2063,5711,6369.959157894737
2064,5712,2954.4698426966293
2065,5713,5186.034675324675
2066,5714,4460.777288135593
2067,5715,5829.051276595744
2068,5716,4929.901176470588
2069,5717,6723.788387096774
2070,5718,5150.778048780488
2071,5719,2181.3412280701755
2072,5720,3933.2983333333336
2073,5721,1711.4152830188677
2074,5722,1158.8986471502592
2075,5723,3217.126986792453
2076,5724,292.15530042918454
2077,5725,325.42461630218685
2078,5726,170.8215903614458
2079,5727,301.35571121718374
