fid,id,left,top,right,bottom,row_index,col_index,18도 미만 경사 목록_avgDN,2017공시지가_avg_Land_Value,ResidentialArea,LivingfacilityArea,Data(1014최종)_Label,건물총,건물주거,건축근생,ResidentialAread
"5751","961016","1946787.1587","961477.897228885","1946387.1587","50","75",,"7.089202589084","6498116.33775621","0.88953488372093","0.0755813953488372",,"170","152","13",0.894
"5752","961016","1946387.1587","961477.897228885","1945987.1587","51","75",,"1.38920174573666","13451208.0104021","0.232876712328767","0.410958904109589",C,"72","17","30",0.236
"5753","961016","1945987.1587","961477.897228885","1945587.1587","52","75",,"0.108356427825327","23143121.8223576","0","0.2",C,"11","0","1",0.000
"5754","961016","1945587.1587","961477.897228885","1945187.1587","53","75",,"3.05318188186088","13454904.4239895","0.252747252747253","0.274725274725275",C,"89","23","25",0.258
"5755","961016","1945187.1587","961477.897228885","1944787.1587","54","75",,"3.76815559665645","5386808.84410207","0.745833333333333","0.166666666666667",C,"240","179","40",0.746
"5756","961016","1944787.1587","961477.897228885","1944387.1587","55","75",,"2.7965870328005","8282926.43146296","0.510489510489511","0.307692307692308",C,"143","73","44",0.510
"5757","961016","1944387.1587","961477.897228885","1943987.1587","56","75",,"1.81379033311379","8776262.5089683","0.697674418604651","0.13953488372093",C,"43","30","6",0.698
"5758","961016","1943987.1587","961477.897228885","1943587.1587","57","75",,"0","11983576.8629587","0.538461538461538","0.153846153846154",C,"26","14","4",0.538
"5759","961016","1943587.1587","961477.897228885","1943187.1587","58","75",,"2.86014910550969","4816177.24389198","0.857142857142857","0.0714285714285714",,"14","12","1",0.857
"5760","961016","1943187.1587","961477.897228885","1942787.1587","59","75",,"6.1271047862729","4681184.66550759","0.857142857142857","0.0476190476190476",,"81","72","4",0.889
"5761","961016","1942787.1587","961477.897228885","1942387.1587","60","75",,"2.20581273301398","7691679.44793249","0.646464646464647","0.313131313131313",C,"99","64","31",0.646
"5762","961016","1942387.1587","961477.897228885","1941987.1587","61","75",,"3.18019887760983","5826742.95478803","0.888888888888889","0.037037037037037",,"27","24","1",0.889
"5787","961362","1962987.1587","961824.307390399","1962587.1587","10","76",,"1.89282010765025","2658600.24159295","0.608108108108108","0.324324324324324",B,"74","45","24",0.608
"5788","961362","1962587.1587","961824.307390399","1962187.1587","11","76",,"1.76913604439488","1945471.30526428","0.597826086956522","0.228260869565217",B,"92","55","21",0.598
"5789","961362","1962187.1587","961824.307390399","1961787.1587","12","76",,"0.875528008474116","3782612.31282154","0.211920529801325","0.655629139072848",D,"151","32","99",0.212
"5790","961362","1961787.1587","961824.307390399","1961387.1587","13","76",,"0.417109760744967","2898838.99374315","0.73469387755102","0.102040816326531",B,"49","36","5",0.735
"5791","961362","1961387.1587","961824.307390399","1960987.1587","14","76",,"0","2129845.88051849","0.407407407407407","0.296296296296296",B,"26","11","8",0.423
"5792","961362","1960987.1587","961824.307390399","1960587.1587","15","76",,"0.910807172841924","2116387.07475391","0.681818181818182","0.0454545454545455",B,"22","15","1",0.682
"5793","961362","1960587.1587","961824.307390399","1960187.1587","16","76",,"0.567953246521407","2420323.02565515","0.75","0.125",B,"24","18","3",0.750
"5794","961362","1960187.1587","961824.307390399","1959787.1587","17","76",,"0","2442946.73775157","0.666666666666667","0.0740740740740741",B,"27","18","2",0.667
"5795","961362","1959787.1587","961824.307390399","1959387.1587","18","76",,"0.0811247677698843","2504440.8393882","0.888888888888889","0.0833333333333333",B,"36","32","3",0.889
"5796","961362","1959387.1587","961824.307390399","1958987.1587","19","76",,"1.59134937479338","1128689.50433253","0.761904761904762","0.0476190476190476",B,"21","16","1",0.762
"5797","961362","1958987.1587","961824.307390399","1958587.1587","20","76",,"1.38580975437223","1440221.35002621","0.6875","0.0625",A,"16","11","1",0.688
"5798","961362","1958587.1587","961824.307390399","1958187.1587","21","76",,"0.834005260786732","2419220.39854403","0.928571428571429","0.0357142857142857",B,"28","26","1",0.929
"5799","961362","1958187.1587","961824.307390399","1957787.1587","22","76",,"0.745658659894002","1883025.60550678","0.473684210526316","0.157894736842105",B,"19","9","3",0.474
"5800","961362","1957787.1587","961824.307390399","1957387.1587","23","76",,"0.564068386265762","1976955.79984908","0.589958158995816","0.364016736401674",B,"239","141","87",0.590
"5801","961362","1957387.1587","961824.307390399","1956987.1587","24","76",,"1.75094582207705","1892761.95831615","0.815126050420168","0.168067226890756",B,"356","290","60",0.815
"5802","961362","1956987.1587","961824.307390399","1956587.1587","25","76",,"0.0245526718962284","2065644.6278487","0.861538461538462","0.115384615384615",B,"519","448","60",0.863
"5803","961362","1956587.1587","961824.307390399","1956187.1587","26","76",,"0","2638621.24194433","0.816091954022989","0.166666666666667",B,"173","142","28",0.821
"5804","961362","1956187.1587","961824.307390399","1955787.1587","27","76",,"1.43278256207715","2531261.37226042","0.917177914110429","0.0705521472392638",B,"651","598","46",0.919
"5805","961362","1955787.1587","961824.307390399","1955387.1587","28","76",,"3.36211147065569","2080703.08414076","0.976165803108808","0.0186528497409326",B,"964","941","18",0.976
"5806","961362","1955387.1587","961824.307390399","1954987.1587","29","76",,"0.209583162849618","2428079.36051481","0.863187588152327","0.132581100141044",B,"709","612","94",0.863
"5807","961362","1954987.1587","961824.307390399","1954587.1587","30","76",,"1.09455425624901","2461629.66390094","0.849230769230769","0.126153846153846",A,"325","276","41",0.849
"5808","961362","1954587.1587","961824.307390399","1954187.1587","31","76",,"6.91840651567657","1384048.03113215","0.531914893617021","0.106382978723404",A,"46","24","5",0.522
"5809","961362","1954187.1587","961824.307390399","1953787.1587","32","76",,"15.2749098543638","939811.69300518","0.82","0.04",B,"50","41","2",0.820
"5810","961362","1953787.1587","961824.307390399","1953387.1587","33","76",,"16.3744136109005","460148.5724511","0.705882352941177","0",B,"15","12","0",0.800
"5811","961362","1953387.1587","961824.307390399","1952987.1587","34","76",,"8.52911243147421","2347386.05809092","0.768","0.184",B,"123","95","23",0.772
"5812","961362","1952987.1587","961824.307390399","1952587.1587","35","76",,"9.30615118257415","1651251.83399558","0.560747663551402","0.355140186915888",B,"105","58","38",0.552
"5813","961362","1952587.1587","961824.307390399","1952187.1587","36","76",,"0.38042025409241","2490655.14641935","0.755707762557078","0.214611872146119",B,"438","331","94",0.756
"5814","961362","1952187.1587","961824.307390399","1951787.1587","37","76",,"0.131778178792446","2720668.02636425","0.673740053050398","0.302387267904509",B,"377","254","114",0.674
"5815","961362","1951787.1587","961824.307390399","1951387.1587","38","76",,"0.91803805698108","3474281.79360819","0.25","0.548780487804878",C,"164","41","90",0.250
"5816","961362","1951387.1587","961824.307390399","1950987.1587","39","76",,"0.419001715921079","1743819.7680618","0","0.428571428571429",A,"21","0","9",0.000
"5817","961362","1950987.1587","961824.307390399","1950587.1587","40","76",,"1.55283757892175","696612.255345848","0","0",B,"2","0","0",0.000
"5818","961362","1950587.1587","961824.307390399","1950187.1587","41","76",,"1.62285228924194","592870.09091027","0.99537037037037","0.00462962962962963",A,"216","215","1",0.995
"5819","961362","1950187.1587","961824.307390399","1949787.1587","42","76",,"0.31013283081542","2809312.85188449","0.844492440604752","0.0928725701943845",A,"463","391","43",0.844
"5820","961362","1949787.1587","961824.307390399","1949387.1587","43","76",,"0","3668605.91667375","0.774117647058824","0.101176470588235",C,"425","329","43",0.774
"5821","961362","1949387.1587","961824.307390399","1948987.1587","44","76",,"0","3974898.54725793","0.704424778761062","0.228318584070796",C,"564","398","129",0.706
"5822","961362","1948987.1587","961824.307390399","1948587.1587","45","76",,"0","3392912.98153024","0.833865814696486","0.159744408945687",C,"1252","1044","200",0.834
"5823","961362","1948587.1587","961824.307390399","1948187.1587","46","76",,"0.162400571536334","3248357.12897991","0.890303623898139","0.0969637610186092",C,"1019","909","99",0.892
"5828","961362","1946587.1587","961824.307390399","1946187.1587","51","76",,"1.62272493419725","5951816.16547795","0.420454545454545","0.386363636363636",C,"88","37","34",0.420
"5829","961362","1946187.1587","961824.307390399","1945787.1587","52","76",,"0.957206721758474","17724288.9589157","0","0.487179487179487",C,"38","0","18",0.000
"5830","961362","1945787.1587","961824.307390399","1945387.1587","53","76",,"1.71289319956402","9752592.79076131","0.0126582278481013","0.430379746835443",C,"79","1","34",0.013
"5831","961362","1945387.1587","961824.307390399","1944987.1587","54","76",,"4.46125758137088","7716468.47552108","0.170212765957447","0.404255319148936",C,"47","8","19",0.170
"5832","961362","1944987.1587","961824.307390399","1944587.1587","55","76",,"3.19122483787614","7327180.61775477","0.565656565656566","0.252525252525253",C,"99","56","25",0.566
"5833","961362","1944587.1587","961824.307390399","1944187.1587","56","76",,"0","11519338.9456569","0.782608695652174","0.130434782608696",C,"23","18","3",0.783
"5834","961362","1944187.1587","961824.307390399","1943787.1587","57","76",,"0","10580347.463783","0.529411764705882","0",C,"17","9","0",0.529
"5835","961362","1943787.1587","961824.307390399","1943387.1587","58","76",,"2.23809497038361","5764308.23472768","0.75","0",,"8","6","0",0.750
"5836","961362","1943387.1587","961824.307390399","1942987.1587","59","76",,"3.19289053848039","6825456.35573981","0.166666666666667","0.166666666666667",,"12","2","2",0.167
"5837","961362","1942987.1587","961824.307390399","1942587.1587","60","76",,"9.97603086197371","5024121.10952892","0.8125","0.125",,"16","13","2",0.813
"5838","961362","1942587.1587","961824.307390399","1942187.1587","61","76",,"5.3130064377539","4782227.44145278","0.96","0",,"25","24","0",0.960
"5839","961362","1942187.1587","961824.307390399","1941787.1587","62","76",,"5.9521513139099","1034420.19325243",,,,"0","0","0",
"5862","961709","1963187.1587","962170.717551912","1962787.1587","9","77",,"2.11090319609853","2165847.22860401","0.728","0.248",B,"250","182","62",0.728
"5863","961709","1962787.1587","962170.717551912","1962387.1587","10","77",,"1.23952099650182","1885256.75134355","0.797327394209354","0.160356347438753",B,"449","358","72",0.797
"5864","961709","1962387.1587","962170.717551912","1961987.1587","11","77",,"0.679191953555924","2053188.82685126","0.746293245469522","0.217462932454695",B,"607","453","132",0.746
"5865","961709","1961987.1587","962170.717551912","1961587.1587","12","77",,"0.294727631621318","2305683.21079358","0.635220125786163","0.276729559748428",B,"159","101","44",0.635
"5866","961709","1961587.1587","962170.717551912","1961187.1587","13","77",,"0.93987393196974","1979893.78602174","0.756756756756757","0.0810810810810811",B,"37","28","3",0.757
"5867","961709","1961187.1587","962170.717551912","1960787.1587","14","77",,"0.622439367667223","2306947.78361475","0.523809523809524","0.0476190476190476",B,"21","11","1",0.524
"5868","961709","1960787.1587","962170.717551912","1960387.1587","15","77",,"0.42487106595783","2677030.64966002","0.676470588235294","0",B,"34","23","0",0.676
"5869","961709","1960387.1587","962170.717551912","1959987.1587","16","77",,"0.282161743583248","2234875.67811738","0.4375","0.359375",B,"63","28","22",0.444
"5870","961709","1959987.1587","962170.717551912","1959587.1587","17","77",,"0.132462590499203","2474342.39477094","0.606060606060606","0.181818181818182",B,"33","20","6",0.606
"5871","961709","1959587.1587","962170.717551912","1959187.1587","18","77",,"0.508400818062028","2144619.4755316","0.810810810810811","0.135135135135135",A,"37","30","5",0.811
"5872","961709","1959187.1587","962170.717551912","1958787.1587","19","77",,"0.20384681560615","2224791.24690343","0.790697674418605","0.0930232558139535",B,"43","34","4",0.791
"5873","961709","1958787.1587","962170.717551912","1958387.1587","20","77",,"1.04549780013701","1120228.82128822","0.8","0.16",A,"50","40","8",0.800
"5874","961709","1958387.1587","962170.717551912","1957987.1587","21","77",,"1.18653871557254","1459510.09363647","0.578947368421053","0.263157894736842",B,"19","11","5",0.579
"5875","961709","1957987.1587","962170.717551912","1957587.1587","22","77",,"1.04803699042563","2113842.58675538","0.863636363636364","0.0227272727272727",B,"44","38","1",0.864
"5876","961709","1957587.1587","962170.717551912","1957187.1587","23","77",,"0.70557549807519","1482613.92679906","0.813953488372093","0.0930232558139535",B,"43","35","4",0.814
"5877","961709","1957187.1587","962170.717551912","1956787.1587","24","77",,"1.30732228453041","1852787.46797737","0.923076923076923","0",B,"26","24","0",0.923
"5878","961709","1956787.1587","962170.717551912","1956387.1587","25","77",,"0.449179099627224","1382126.55249021","0.142857142857143","0.142857142857143",B,"6","1","0",0.167
"5879","961709","1956387.1587","962170.717551912","1955987.1587","26","77",,"0.167864116346064","1239296.33323004","0.56","0.26",B,"50","28","13",0.560
"5880","961709","1955987.1587","962170.717551912","1955587.1587","27","77",,"1.37932553884179","2041020.77858562","0.845714285714286","0.131428571428571",B,"175","148","23",0.846
"5881","961709","1955587.1587","962170.717551912","1955187.1587","28","77",,"0.438963366263464","1052880.49707342","0.904545454545455","0.0909090909090909",B,"220","199","20",0.905
"5882","961709","1955187.1587","962170.717551912","1954787.1587","29","77",,"0.177035031295594","1228268.03748594","0.910891089108911","0.0891089108910891",B,"202","184","18",0.911
"5883","961709","1954787.1587","962170.717551912","1954387.1587","30","77",,"4.56031599624316","1175494.08704619","0.5","0.272727272727273",B,"22","11","6",0.500
"5884","961709","1954387.1587","962170.717551912","1953987.1587","31","77",,"2.38441618664041","2149038.38105956","0.625","0.104166666666667",B,"42","30","5",0.714
"5885","961709","1953987.1587","962170.717551912","1953587.1587","32","77",,"3.60855777944173","2481576.54044387","0.763888888888889","0.152777777777778",B,"71","55","11",0.775
"5886","961709","1953587.1587","962170.717551912","1953187.1587","33","77",,"0.577385937739724","2561467.61334548","0.725212464589235","0.243626062322946",B,"352","255","86",0.724
"5887","961709","1953187.1587","962170.717551912","1952787.1587","34","77",,"0.240595093055756","2396881.78991965","0.833976833976834","0.146718146718147",B,"517","431","76",0.834
"5888","961709","1952787.1587","962170.717551912","1952387.1587","35","77",,"0","3049402.67238824","0.613114754098361","0.301639344262295",B,"305","187","92",0.613
"5889","961709","1952387.1587","962170.717551912","1951987.1587","36","77",,"0","3381877.00447383","0.522167487684729","0.359605911330049",C,"202","105","73",0.520
"5890","961709","1951987.1587","962170.717551912","1951587.1587","37","77",,"0.001913129510982","2757409.45423625","0.601010101010101","0.343434343434343",A,"198","119","68",0.601
"5891","961709","1951587.1587","962170.717551912","1951187.1587","38","77",,"0.765681048075374","2603756.11704325","0.338983050847458","0.406779661016949",B,"118","40","48",0.339
"5892","961709","1951187.1587","962170.717551912","1950787.1587","39","77",,"2.67254629983791","703375.669269682","0.943181818181818","0.0113636363636364",A,"88","83","1",0.943
"5893","961709","1950787.1587","962170.717551912","1950387.1587","40","77",,"2.2127675179807","1818903.80763032","0.91651865008881","0.0586145648312611",A,"561","514","33",0.916
"5894","961709","1950387.1587","962170.717551912","1949987.1587","41","77",,"0.679620961798895","3341369.75323555","0.868926553672316","0.112994350282486",C,"883","767","100",0.869
"5895","961709","1949987.1587","962170.717551912","1949587.1587","42","77",,"1.03293440070566","4092123.47672794","0.718711276332094","0.189591078066914",C,"804","578","152",0.719
"5896","961709","1949587.1587","962170.717551912","1949187.1587","43","77",,"0.0182347060906447","3862475.3439245","0.824482448244825","0.17011701170117",D,"1111","916","189",0.824
"5897","961709","1949187.1587","962170.717551912","1948787.1587","44","77",,"0","6598747.90750577","0.631984585741811","0.323699421965318",C,"519","328","168",0.632
"5898","961709","1948787.1587","962170.717551912","1948387.1587","45","77",,"0.157959619994132","3905663.86798739","0.729651162790698","0.218023255813953",C,"344","251","75",0.730
"5899","961709","1948387.1587","962170.717551912","1947987.1587","46","77",,"2.05058357337197","3763334.17814219","0.809160305343511","0.16030534351145",C,"131","106","21",0.809
"5903","961709","1946787.1587","962170.717551912","1946387.1587","50","77",,"2.86712070574047","994229.878026862",,,,"0","0","0",
"5904","961709","1946387.1587","962170.717551912","1945987.1587","51","77",,"2.18050647870056","1202616.67641004",,,,"0","0","0",
"5905","961709","1945987.1587","962170.717551912","1945587.1587","52","77",,"3.51104776846299","1046090.26320536","0","0",B,"1","0","0",0.000
"5906","961709","1945587.1587","962170.717551912","1945187.1587","53","77",,"4.18418565279942","948635.971055163",,,B,"0","0","0",
"5907","961709","1945187.1587","962170.717551912","1944787.1587","54","77",,"4.77633713611531","1267074.83174889","0.25","0.25",A,"4","1","1",0.250
"5908","961709","1944787.1587","962170.717551912","1944387.1587","55","77",,"1.58350680898519","7677844.25235991","0.423076923076923","0.192307692307692",C,"26","11","5",0.423
"5909","961709","1944387.1587","962170.717551912","1943987.1587","56","77",,"0.372196802973412","7905082.67497679","0.692307692307692","0.230769230769231",,"13","9","3",0.692
"5910","961709","1943987.1587","962170.717551912","1943587.1587","57","77",,"2.71681019665463","6880391.02126357","0.727272727272727","0",,"10","8","0",0.800
"5911","961709","1943587.1587","962170.717551912","1943187.1587","58","77",,"1.81712501149649","7953306.17077663","0.428571428571429","0.371428571428571",C,"35","15","13",0.429
"5912","961709","1943187.1587","962170.717551912","1942787.1587","59","77",,"2.34762626013061","8421142.6612824","0.9","0.025",,"40","36","1",0.900
"5913","961709","1942787.1587","962170.717551912","1942387.1587","60","77",,"13.6018373303814","1920670.60844899","1","0",B,"8","8","0",1.000
"5939","962055","1962987.1587","962517.127713426","1962587.1587","10","78",,"1.11432065717121","1891429.00951359","0.841739130434783","0.146086956521739",B,"575","484","84",0.842
"5940","962055","1962587.1587","962517.127713426","1962187.1587","11","78",,"0.987635440390495","2081029.77499793","0.506976744186047","0.446511627906977",B,"214","109","95",0.509
"5941","962055","1962187.1587","962517.127713426","1961787.1587","12","78",,"0.756076726728989","1973503.91372101","0.706896551724138","0.232758620689655",B,"116","82","27",0.707
"5942","962055","1961787.1587","962517.127713426","1961387.1587","13","78",,"1.37227977973891","2101939.46185987","0.738636363636364","0.159090909090909",B,"88","65","14",0.739
"5943","962055","1961387.1587","962517.127713426","1960987.1587","14","78",,"0.947609678255256","1923414.99457731","0.620689655172414","0.172413793103448",B,"29","18","5",0.621
"5944","962055","1960987.1587","962517.127713426","1960587.1587","15","78",,"1.91091639962359","2579669.10586163","0.666666666666667","0.0476190476190476",B,"42","28","2",0.667
"5945","962055","1960587.1587","962517.127713426","1960187.1587","16","78",,"1.74715113028286","2223193.75404623","0.483870967741935","0.129032258064516",B,"31","15","4",0.484
"5946","962055","1960187.1587","962517.127713426","1959787.1587","17","78",,"1.6797698376303","2106707.76132103","0.461538461538462","0.179487179487179",B,"39","18","7",0.462
"5947","962055","1959787.1587","962517.127713426","1959387.1587","18","78",,"1.44689073728029","1763360.21337464","0.517241379310345","0.386206896551724",B,"143","75","55",0.524
"5948","962055","1959387.1587","962517.127713426","1958987.1587","19","78",,"1.41301122870331","1739624.65388663","0.684210526315789","0.0526315789473684",B,"19","13","1",0.684
"5949","962055","1958987.1587","962517.127713426","1958587.1587","20","78",,"1.10567215966131","2357779.04628557","0.58041958041958","0.300699300699301",B,"143","83","43",0.580
"5950","962055","1958587.1587","962517.127713426","1958187.1587","21","78",,"1.2249366726229","2067183.76472613","0.59622641509434","0.369811320754717",B,"265","158","98",0.596
"5951","962055","1958187.1587","962517.127713426","1957787.1587","22","78",,"0.909842203824443","1540868.08277785","0.720588235294118","0.240196078431373",A,"204","147","49",0.721
"5952","962055","1957787.1587","962517.127713426","1957387.1587","23","78",,"0.783630927989627","881349.160377252","0.737373737373737","0.232323232323232",A,"99","73","23",0.737
"5953","962055","1957387.1587","962517.127713426","1956987.1587","24","78",,"0.951062584891228","982940.684332368","0.922535211267606","0.0492957746478873",A,"142","131","7",0.923
"5954","962055","1956987.1587","962517.127713426","1956587.1587","25","78",,"0.91792113574267","1167579.71737402","0.943181818181818","0.0227272727272727",B,"88","83","2",0.943
"5955","962055","1956587.1587","962517.127713426","1956187.1587","26","78",,"0.725856706227765","759771.111746434","0.90625","0.075",B,"160","145","12",0.906
"5956","962055","1956187.1587","962517.127713426","1955787.1587","27","78",,"1.30802881617675","648350.959576884","0.858974358974359","0.141025641025641",B,"78","67","11",0.859
"5957","962055","1955787.1587","962517.127713426","1955387.1587","28","78",,"0.0405041151036059","1098581.90848113","0.917808219178082","0.0719178082191781",B,"292","268","21",0.918
"5958","962055","1955387.1587","962517.127713426","1954987.1587","29","78",,"2.20182494262567","1738377.28082481","0.903398926654741","0.0822898032200358",B,"556","502","46",0.903
"5959","962055","1954987.1587","962517.127713426","1954587.1587","30","78",,"0","1995331.66491791","0.653225806451613","0.294354838709677",B,"248","162","73",0.653
"5960","962055","1954587.1587","962517.127713426","1954187.1587","31","78",,"0.838487262353025","1022977.26088944","0.760330578512397","0.181818181818182",B,"121","92","22",0.760
"5961","962055","1954187.1587","962517.127713426","1953787.1587","32","78",,"1.28188385111342","1198960.6712559","0.823529411764706","0",B,"16","14","0",0.875
"5962","962055","1953787.1587","962517.127713426","1953387.1587","33","78",,"0","2622539.46404858","0.76536312849162","0.184357541899441",B,"179","137","33",0.765
"5963","962055","1953387.1587","962517.127713426","1952987.1587","34","78",,"0","2487098.42936885","0.538888888888889","0.394444444444444",B,"179","97","71",0.542
"5964","962055","1952987.1587","962517.127713426","1952587.1587","35","78",,"0","3157366.35888461","0.350993377483444","0.470198675496689",B,"151","53","71",0.351
"5965","962055","1952587.1587","962517.127713426","1952187.1587","36","78",,"0","3420012.29449636","0.540983606557377","0.349726775956284",C,"183","99","64",0.541
"5966","962055","1952187.1587","962517.127713426","1951787.1587","37","78",,"0.561478941728621","2102041.4570633","0.579545454545455","0.295454545454545",A,"88","51","26",0.580
"5967","962055","1951787.1587","962517.127713426","1951387.1587","38","78",,"2.48554066943484","1000562.32842604","0.52112676056338","0.394366197183099",A,"71","37","28",0.521
"5968","962055","1951387.1587","962517.127713426","1950987.1587","39","78",,"1.58459888739616","1552825.32346794","0.690851735015773","0.28391167192429",B,"317","219","90",0.691
"5969","962055","1950987.1587","962517.127713426","1950587.1587","40","78",,"1.43089818557915","2709265.04400635","0.891457286432161","0.0944723618090452",B,"994","887","94",0.892
"5970","962055","1950587.1587","962517.127713426","1950187.1587","41","78",,"1.48835433363525","3196796.62263032","0.856132075471698","0.0872641509433962",B,"418","363","36",0.868
"5971","962055","1950187.1587","962517.127713426","1949787.1587","42","78",,"2.16232385078536","4215353.70796388","0.638805970149254","0.31044776119403",C,"333","214","104",0.643
"5974","962055","1948987.1587","962517.127713426","1948587.1587","45","78",,"0.125400651316054","7448084.557165","0.888888888888889","0.0338164251207729",C,"205","184","7",0.898
"5975","962055","1948587.1587","962517.127713426","1948187.1587","46","78",,"0.192669939352602","4452768.81621739","0.723270440251572","0.169811320754717",D,"159","115","27",0.723
"5976","962055","1948187.1587","962517.127713426","1947787.1587","47","78",,"2.15045588817048","2237166.56867247","0.836363636363636","0.138181818181818",B,"274","230","37",0.839
"5980","962055","1946587.1587","962517.127713426","1946187.1587","51","78",,"0.69656442310638","4413873.30232409","0","0",D,"1","0","0",0.000
"5981","962055","1946187.1587","962517.127713426","1945787.1587","52","78",,"0.701288831233731","4229798.68481135","0","0",,"1","0","0",0.000
"5982","962055","1945787.1587","962517.127713426","1945387.1587","53","78",,"0.383064379910467","7097486.29602735","0.636363636363636","0.0909090909090909",,"22","14","2",0.636
"5983","962055","1945387.1587","962517.127713426","1944987.1587","54","78",,"2.42251612294448","5450554.54872956","0.941176470588235","0",C,"17","16","0",0.941
"5984","962055","1944987.1587","962517.127713426","1944587.1587","55","78",,"2.80223527918127","385014.61334462",,,,"0","0","0",
"5985","962055","1944587.1587","962517.127713426","1944187.1587","56","78",,"4.80478354791482","3958065.67543457","0.428571428571429","0.142857142857143",,"7","3","1",0.429
"5986","962055","1944187.1587","962517.127713426","1943787.1587","57","78",,"2.64671180786613","5381696.95708908","0.857142857142857","0",C,"14","12","0",0.857
"5987","962055","1943787.1587","962517.127713426","1943387.1587","58","78",,"1.94549237343561","7191830.77665596","0.666666666666667","0.0952380952380952",,"21","14","2",0.667
"5988","962055","1943387.1587","962517.127713426","1942987.1587","59","78",,"2.32194322536185","8045956.69967911","0.805555555555556","0.111111111111111",,"36","29","4",0.806
"5989","962055","1942987.1587","962517.127713426","1942587.1587","60","78",,"11.7591127966699","1457520.25952953","0.833333333333333","0",B,"6","5","0",0.833
"6014","962402","1963187.1587","962863.53787494","1962787.1587","9","79",,"2.88436866653696","2161501.66897789","0.794661190965092","0.17864476386037",B,"486","386","87",0.794
"6015","962402","1962787.1587","962863.53787494","1962387.1587","10","79",,"3.23758785742322","1921143.33371735","0.732283464566929","0.21259842519685",B,"127","93","27",0.732
"6016","962402","1962387.1587","962863.53787494","1961987.1587","11","79",,"1.03429807448794","2076821.00887343","0.5","0.394736842105263",B,"76","38","30",0.500
"6017","962402","1961987.1587","962863.53787494","1961587.1587","12","79",,"1.27107918454218","2446455.23937087","0.653846153846154","0.115384615384615",B,"26","17","3",0.654
"6018","962402","1961587.1587","962863.53787494","1961187.1587","13","79",,"0.790806384102499","2955526.91176899","0.384615384615385","0.25",B,"52","20","13",0.385
"6019","962402","1961187.1587","962863.53787494","1960787.1587","14","79",,"1.52407753319004","2352046.93308675","0.638888888888889","0.0555555555555556",B,"36","23","2",0.639
"6021","962402","1960387.1587","962863.53787494","1959987.1587","16","79",,"3.77102846169496","1666448.8840214","0.666666666666667","0.0555555555555556",B,"18","12","1",0.667
"6024","962402","1959187.1587","962863.53787494","1958787.1587","19","79",,"1.17918978509264","1946417.04679772","0.425925925925926","0.481481481481481",B,"54","23","26",0.426
"6025","962402","1958787.1587","962863.53787494","1958387.1587","20","79",,"1.79379759110619","1913104.90518243","0.816666666666667","0.15952380952381",A,"420","343","67",0.817
"6026","962402","1958387.1587","962863.53787494","1957987.1587","21","79",,"2.05200412894788","2076397.60089473","0.834532374100719","0.151079136690647",A,"417","348","63",0.835
"6027","962402","1957987.1587","962863.53787494","1957587.1587","22","79",,"1.88297602030055","2253638.78765707","0.469798657718121","0.395973154362416",B,"149","70","59",0.470
"6028","962402","1957587.1587","962863.53787494","1957187.1587","23","79",,"0.223107994568087","2907165.75264931","0.70863309352518","0.26978417266187",B,"277","196","75",0.708
"6029","962402","1957187.1587","962863.53787494","1956787.1587","24","79",,"0.872899067497052","2597709.40421525","0.730941704035874","0.244394618834081",B,"446","326","109",0.731
"6030","962402","1956787.1587","962863.53787494","1956387.1587","25","79",,"0.963634185844896","2344779.15975215","0.809744779582367","0.180974477958237",B,"431","349","78",0.810
"6031","962402","1956387.1587","962863.53787494","1955987.1587","26","79",,"0.475274454998664","2492910.51081952","0.841637010676157","0.149466192170818",B,"561","472","84",0.841
"6032","962402","1955987.1587","962863.53787494","1955587.1587","27","79",,"0.0118118576545214","2452243.47661542","0.862244897959184","0.130952380952381",B,"588","507","77",0.862
"6033","962402","1955587.1587","962863.53787494","1955187.1587","28","79",,"0.182268274245563","2051178.28883219","0.876369327073552","0.117370892018779",B,"639","560","75",0.876
"6034","962402","1955187.1587","962863.53787494","1954787.1587","29","79",,"0.0123040631061162","2894175.5234458","0.646153846153846","0.310769230769231",B,"324","209","101",0.645
"6035","962402","1954787.1587","962863.53787494","1954387.1587","30","79",,"0","2293506.89153474","0.776617954070981","0.194154488517745",B,"479","372","93",0.777
"6036","962402","1954387.1587","962863.53787494","1953987.1587","31","79",,"0.0826219488520242","2032867.14192594","0.861702127659574","0.11968085106383",B,"376","324","45",0.862
"6037","962402","1953987.1587","962863.53787494","1953587.1587","32","79",,"1.5022039395704","791418.531021605","0.937888198757764","0.0559006211180124",A,"161","151","9",0.938
"6038","962402","1953587.1587","962863.53787494","1953187.1587","33","79",,"1.92032056764612","993704.838222077","0.625","0.232142857142857",B,"56","35","13",0.625
"6039","962402","1953187.1587","962863.53787494","1952787.1587","34","79",,"1.164876435706","1562725.48340709","0.615384615384615","0.153846153846154",A,"13","8","2",0.615
"6040","962402","1952787.1587","962863.53787494","1952387.1587","35","79",,"1.09135861909482","1549823.74606513","0.51219512195122","0.390243902439024",B,"41","21","16",0.512
"6041","962402","1952387.1587","962863.53787494","1951987.1587","36","79",,"1.7793027515801","916994.00966305","0.428571428571429","0.457142857142857",B,"70","30","32",0.429
