fid,2017공시지가_avg_Land_Value,2017공시지가_avg_Land_Value_2
4753,4370391.83054989,3274383.66781281
4751,2843918.04701882,3274383.66781281
4676,2799875.35363295,3274383.66781281
4675,3938508.30132479,3274383.66781281
4754,4518600.72218033,4370391.83054989
4752,3274383.66781281,4370391.83054989
4677,1876788.99234364,4370391.83054989
4676,2799875.35363295,4370391.83054989
4755,2453818.7167471,4518600.72218033
4753,4370391.83054989,4518600.72218033
4678,2535987.53336514,4518600.72218033
4677,1876788.99234364,4518600.72218033
4754,4518600.72218033,2453818.7167471
4679,2500960.47569621,2453818.7167471
4678,2535987.53336514,2453818.7167471
4758,5710623.23447443,2345657.18992763
4681,3176680.6766466,2345657.18992763
4680,1682054.68751127,2345657.18992763
4759,5655191.03565127,5710623.23447443
4757,2345657.18992763,5710623.23447443
4682,5415940.5919932,5710623.23447443
4681,3176680.6766466,5710623.23447443
4758,5710623.23447443,5655191.03565127
4683,5071053.3884175,5655191.03565127
4682,5415940.5919932,5655191.03565127
4765,7598297.24240997,7469632.68278622
4688,5980733.94103444,7469632.68278622
4766,8317339.87739218,7598297.24240997
4689,8777136.91340309,7598297.24240997
4688,5980733.94103444,7598297.24240997
4764,7469632.68278622,7598297.24240997
4767,8160214.21302074,8317339.87739218
4690,10635825.2603043,8317339.87739218
4689,8777136.91340309,8317339.87739218
4765,7598297.24240997,8317339.87739218
4768,7958373.80547217,8160214.21302074
4691,8503972.1702954,8160214.21302074
4690,10635825.2603043,8160214.21302074
4766,8317339.87739218,8160214.21302074
4769,7873100.87159878,7958373.80547217
4692,5233548.41418123,7958373.80547217
4691,8503972.1702954,7958373.80547217
4767,8160214.21302074,7958373.80547217
4770,11607661.087741,7873100.87159878
4693,5379004.40338408,7873100.87159878
4692,5233548.41418123,7873100.87159878
4768,7958373.80547217,7873100.87159878
4771,7920695.1824509,11607661.087741
4694,10762645.5317056,11607661.087741
4693,5379004.40338408,11607661.087741
4769,7873100.87159878,11607661.087741
4772,8244361.89264144,7920695.1824509
4695,5631630.42156905,7920695.1824509
4694,10762645.5317056,7920695.1824509
4770,11607661.087741,7920695.1824509
4695,5631630.42156905,8244361.89264144
4771,7920695.1824509,8244361.89264144
4773,6704967.29474166,8244361.89264144
4696,4117711.82341066,8244361.89264144
4772,8244361.89264144,6704967.29474166
4774,4071184.31056987,6704967.29474166
4697,5172678.28794949,6704967.29474166
4696,4117711.82341066,6704967.29474166
4698,5195989.56362637,4071184.31056987
4697,5172678.28794949,4071184.31056987
4773,6704967.29474166,4071184.31056987
4801,1716961.43660757,1538656.71984484
4802,1572862.30883025,1716961.43660757
4800,1538656.71984484,1716961.43660757
4803,1977948.87717723,1572862.30883025
4801,1716961.43660757,1572862.30883025
4804,1723649.61121177,1977948.87717723
4802,1572862.30883025,1977948.87717723
4880,2113867.83613669,1977948.87717723
4805,1658545.31341395,1723649.61121177
4803,1977948.87717723,1723649.61121177
4880,2113867.83613669,1723649.61121177
4881,2254197.11128978,1723649.61121177
4806,1580450.87424344,1658545.31341395
4804,1723649.61121177,1658545.31341395
4881,2254197.11128978,1658545.31341395
4882,1623667.4706187,1658545.31341395
4807,1576562.17254678,1580450.87424344
4805,1658545.31341395,1580450.87424344
4882,1623667.4706187,1580450.87424344
4883,2048391.75082282,1580450.87424344
4808,1238962.96504811,1576562.17254678
4806,1580450.87424344,1576562.17254678
4883,2048391.75082282,1576562.17254678
4884,1795153.31628419,1576562.17254678
4809,1332621.1154143,1238962.96504811
4807,1576562.17254678,1238962.96504811
4884,1795153.31628419,1238962.96504811
4885,1926720.43427782,1238962.96504811
4810,1679795.68456064,1332621.1154143
4808,1238962.96504811,1332621.1154143
4885,1926720.43427782,1332621.1154143
4886,2161544.64378367,1332621.1154143
4811,3220553.9419606,1679795.68456064
4809,1332621.1154143,1679795.68456064
4886,2161544.64378367,1679795.68456064
4887,2491429.41940993,1679795.68456064
4812,1942483.47990468,3220553.9419606
4810,1679795.68456064,3220553.9419606
4887,2491429.41940993,3220553.9419606
4888,2806515.32829958,3220553.9419606
4889,2894200.20907222,1942483.47990468
4813,2155725.45188901,1942483.47990468
4811,3220553.9419606,1942483.47990468
4888,2806515.32829958,1942483.47990468
4889,2894200.20907222,2155725.45188901
4890,2922038.32898633,2155725.45188901
4814,2015510.86255515,2155725.45188901
4812,1942483.47990468,2155725.45188901
4890,2922038.32898633,2015510.86255515
4891,2866086.77674359,2015510.86255515
4815,2419177.50411728,2015510.86255515
4813,2155725.45188901,2015510.86255515
4891,2866086.77674359,2419177.50411728
4892,2540907.59567653,2419177.50411728
4816,2289531.4704134,2419177.50411728
4814,2015510.86255515,2419177.50411728
4893,2454914.89498239,2289531.4704134
4892,2540907.59567653,2289531.4704134
4817,2743450.9381403,2289531.4704134
4815,2419177.50411728,2289531.4704134
4893,2454914.89498239,2743450.9381403
4894,3197499.45506404,2743450.9381403
4818,3385673.39675054,2743450.9381403
4816,2289531.4704134,2743450.9381403
4894,3197499.45506404,3385673.39675054
4895,4883829.56594069,3385673.39675054
4819,3138835.58681386,3385673.39675054
4817,2743450.9381403,3385673.39675054
4895,4883829.56594069,3138835.58681386
4896,2917579.86367783,3138835.58681386
4820,2665165.66291638,3138835.58681386
4818,3385673.39675054,3138835.58681386
4896,2917579.86367783,2665165.66291638
4897,2697343.57915724,2665165.66291638
4821,2524274.14951346,2665165.66291638
4819,3138835.58681386,2665165.66291638
4897,2697343.57915724,2524274.14951346
4898,2454540.79207396,2524274.14951346
4822,2507334.81802477,2524274.14951346
4820,2665165.66291638,2524274.14951346
4898,2454540.79207396,2507334.81802477
4899,1763947.9292785,2507334.81802477
4823,2914040.71244202,2507334.81802477
4821,2524274.14951346,2507334.81802477
4899,1763947.9292785,2914040.71244202
4900,4413924.5279675,2914040.71244202
4824,6261461.44091612,2914040.71244202
4822,2507334.81802477,2914040.71244202
4900,4413924.5279675,6261461.44091612
4901,5024642.72263657,6261461.44091612
4825,7594351.24193271,6261461.44091612
4823,2914040.71244202,6261461.44091612
4901,5024642.72263657,7594351.24193271
4902,5249271.00081687,7594351.24193271
4826,4515095.595556,7594351.24193271
4824,6261461.44091612,7594351.24193271
4902,5249271.00081687,4515095.595556
4903,3292243.57711933,4515095.595556
4827,3771762.65897195,4515095.595556
4825,7594351.24193271,4515095.595556
4903,3292243.57711933,3771762.65897195
4904,3749358.29278741,3771762.65897195
4828,3285830.51362991,3771762.65897195
4826,4515095.595556,3771762.65897195
4904,3749358.29278741,3285830.51362991
4905,2584383.43839464,3285830.51362991
4829,2888292.07043311,3285830.51362991
4827,3771762.65897195,3285830.51362991
4905,2584383.43839464,2888292.07043311
4906,2143564.85990016,2888292.07043311
4830,2814075.42008576,2888292.07043311
4828,3285830.51362991,2888292.07043311
4906,2143564.85990016,2814075.42008576
4907,3063960.68192687,2814075.42008576
4831,3183816.31014869,2814075.42008576
4829,2888292.07043311,2814075.42008576
4907,3063960.68192687,3183816.31014869
4908,2664469.4978932,3183816.31014869
4832,3893968.84579892,3183816.31014869
4830,2814075.42008576,3183816.31014869
4908,2664469.4978932,3893968.84579892
4909,2051166.29154653,3893968.84579892
4833,4575260.88249034,3893968.84579892
4831,3183816.31014869,3893968.84579892
4909,2051166.29154653,4575260.88249034
4832,3893968.84579892,4575260.88249034
4914,5672665.41512833,3385360.93091904
4915,5584602.47935819,3385360.93091904
4839,7080809.70257601,3385360.93091904
4915,5584602.47935819,7080809.70257601
4916,8100056.98673003,7080809.70257601
4840,5493904.06497525,7080809.70257601
4838,3385360.93091904,7080809.70257601
4916,8100056.98673003,5493904.06497525
4917,6358954.75159676,5493904.06497525
4841,6560136.66434067,5493904.06497525
4839,7080809.70257601,5493904.06497525
4917,6358954.75159676,6560136.66434067
4918,4267779.27033515,6560136.66434067
4842,8435300.44548967,6560136.66434067
4840,5493904.06497525,6560136.66434067
4918,4267779.27033515,8435300.44548967
4919,4569299.87579133,8435300.44548967
4843,7720386.06110514,8435300.44548967
4841,6560136.66434067,8435300.44548967
4919,4569299.87579133,7720386.06110514
4920,6212830.37211584,7720386.06110514
4844,12661807.407721,7720386.06110514
4842,8435300.44548967,7720386.06110514
4920,6212830.37211584,12661807.407721
4921,9622871.85565021,12661807.407721
4845,12131543.5836755,12661807.407721
4843,7720386.06110514,12661807.407721
4921,9622871.85565021,12131543.5836755
4922,9269966.22844549,12131543.5836755
4846,10221911.8941027,12131543.5836755
4844,12661807.407721,12131543.5836755
4922,9269966.22844549,10221911.8941027
4923,5120772.44739066,10221911.8941027
4847,7726168.84182085,10221911.8941027
4845,12131543.5836755,10221911.8941027
4923,5120772.44739066,7726168.84182085
4924,5448937.25210872,7726168.84182085
4846,10221911.8941027,7726168.84182085
4848,9610607.86460243,7726168.84182085
4924,5448937.25210872,9610607.86460243
4925,7973117.60672365,9610607.86460243
4847,7726168.84182085,9610607.86460243
4849,5178990.68189658,9610607.86460243
4925,7973117.60672365,5178990.68189658
4926,969583.521009459,5178990.68189658
4848,9610607.86460243,5178990.68189658
4804,1723649.61121177,2113867.83613669
4803,1977948.87717723,2113867.83613669
4881,2254197.11128978,2113867.83613669
4805,1658545.31341395,2254197.11128978
4804,1723649.61121177,2254197.11128978
4880,2113867.83613669,2254197.11128978
4882,1623667.4706187,2254197.11128978
4806,1580450.87424344,1623667.4706187
4805,1658545.31341395,1623667.4706187
4881,2254197.11128978,1623667.4706187
4883,2048391.75082282,1623667.4706187
4807,1576562.17254678,2048391.75082282
4806,1580450.87424344,2048391.75082282
4882,1623667.4706187,2048391.75082282
4884,1795153.31628419,2048391.75082282
4808,1238962.96504811,1795153.31628419
4807,1576562.17254678,1795153.31628419
4883,2048391.75082282,1795153.31628419
4885,1926720.43427782,1795153.31628419
4809,1332621.1154143,1926720.43427782
4808,1238962.96504811,1926720.43427782
4884,1795153.31628419,1926720.43427782
4886,2161544.64378367,1926720.43427782
4810,1679795.68456064,2161544.64378367
4809,1332621.1154143,2161544.64378367
4885,1926720.43427782,2161544.64378367
4887,2491429.41940993,2161544.64378367
4811,3220553.9419606,2491429.41940993
4810,1679795.68456064,2491429.41940993
4886,2161544.64378367,2491429.41940993
4888,2806515.32829958,2491429.41940993
4889,2894200.20907222,2806515.32829958
4812,1942483.47990468,2806515.32829958
4811,3220553.9419606,2806515.32829958
4887,2491429.41940993,2806515.32829958
4890,2922038.32898633,2894200.20907222
4813,2155725.45188901,2894200.20907222
4812,1942483.47990468,2894200.20907222
4888,2806515.32829958,2894200.20907222
4889,2894200.20907222,2922038.32898633
4891,2866086.77674359,2922038.32898633
4814,2015510.86255515,2922038.32898633
4813,2155725.45188901,2922038.32898633
4890,2922038.32898633,2866086.77674359
4892,2540907.59567653,2866086.77674359
4815,2419177.50411728,2866086.77674359
4814,2015510.86255515,2866086.77674359
4893,2454914.89498239,2540907.59567653
4891,2866086.77674359,2540907.59567653
4816,2289531.4704134,2540907.59567653
4815,2419177.50411728,2540907.59567653
4894,3197499.45506404,2454914.89498239
4892,2540907.59567653,2454914.89498239
4817,2743450.9381403,2454914.89498239
4816,2289531.4704134,2454914.89498239
4893,2454914.89498239,3197499.45506404
4895,4883829.56594069,3197499.45506404
4818,3385673.39675054,3197499.45506404
4817,2743450.9381403,3197499.45506404
4894,3197499.45506404,4883829.56594069
4896,2917579.86367783,4883829.56594069
4819,3138835.58681386,4883829.56594069
4818,3385673.39675054,4883829.56594069
4895,4883829.56594069,2917579.86367783
4897,2697343.57915724,2917579.86367783
4820,2665165.66291638,2917579.86367783
4819,3138835.58681386,2917579.86367783
4896,2917579.86367783,2697343.57915724
4898,2454540.79207396,2697343.57915724
4821,2524274.14951346,2697343.57915724
4820,2665165.66291638,2697343.57915724
4897,2697343.57915724,2454540.79207396
4899,1763947.9292785,2454540.79207396
4822,2507334.81802477,2454540.79207396
4821,2524274.14951346,2454540.79207396
4898,2454540.79207396,1763947.9292785
4900,4413924.5279675,1763947.9292785
4823,2914040.71244202,1763947.9292785
4822,2507334.81802477,1763947.9292785
4899,1763947.9292785,4413924.5279675
4901,5024642.72263657,4413924.5279675
4824,6261461.44091612,4413924.5279675
4823,2914040.71244202,4413924.5279675
4900,4413924.5279675,5024642.72263657
4902,5249271.00081687,5024642.72263657
4825,7594351.24193271,5024642.72263657
4824,6261461.44091612,5024642.72263657
4901,5024642.72263657,5249271.00081687
4903,3292243.57711933,5249271.00081687
4826,4515095.595556,5249271.00081687
4825,7594351.24193271,5249271.00081687
4902,5249271.00081687,3292243.57711933
4904,3749358.29278741,3292243.57711933
4827,3771762.65897195,3292243.57711933
4826,4515095.595556,3292243.57711933
4903,3292243.57711933,3749358.29278741
4905,2584383.43839464,3749358.29278741
4828,3285830.51362991,3749358.29278741
4827,3771762.65897195,3749358.29278741
4904,3749358.29278741,2584383.43839464
4906,2143564.85990016,2584383.43839464
4829,2888292.07043311,2584383.43839464
4828,3285830.51362991,2584383.43839464
4905,2584383.43839464,2143564.85990016
4907,3063960.68192687,2143564.85990016
4830,2814075.42008576,2143564.85990016
4829,2888292.07043311,2143564.85990016
4906,2143564.85990016,3063960.68192687
4908,2664469.4978932,3063960.68192687
4831,3183816.31014869,3063960.68192687
4830,2814075.42008576,3063960.68192687
4907,3063960.68192687,2664469.4978932
4909,2051166.29154653,2664469.4978932
4832,3893968.84579892,2664469.4978932
4831,3183816.31014869,2664469.4978932
4908,2664469.4978932,2051166.29154653
4833,4575260.88249034,2051166.29154653
4832,3893968.84579892,2051166.29154653
4915,5584602.47935819,5672665.41512833
4838,3385360.93091904,5672665.41512833
4914,5672665.41512833,5584602.47935819
4916,8100056.98673003,5584602.47935819
4839,7080809.70257601,5584602.47935819
4838,3385360.93091904,5584602.47935819
4915,5584602.47935819,8100056.98673003
4917,6358954.75159676,8100056.98673003
4840,5493904.06497525,8100056.98673003
4839,7080809.70257601,8100056.98673003
4916,8100056.98673003,6358954.75159676
4918,4267779.27033515,6358954.75159676
4841,6560136.66434067,6358954.75159676
4840,5493904.06497525,6358954.75159676
4917,6358954.75159676,4267779.27033515
4919,4569299.87579133,4267779.27033515
4842,8435300.44548967,4267779.27033515
4841,6560136.66434067,4267779.27033515
4918,4267779.27033515,4569299.87579133
4920,6212830.37211584,4569299.87579133
4843,7720386.06110514,4569299.87579133
4842,8435300.44548967,4569299.87579133
4919,4569299.87579133,6212830.37211584
4921,9622871.85565021,6212830.37211584
4844,12661807.407721,6212830.37211584
4843,7720386.06110514,6212830.37211584
4920,6212830.37211584,9622871.85565021
4922,9269966.22844549,9622871.85565021
4845,12131543.5836755,9622871.85565021
4844,12661807.407721,9622871.85565021
4921,9622871.85565021,9269966.22844549
4923,5120772.44739066,9269966.22844549
4846,10221911.8941027,9269966.22844549
4845,12131543.5836755,9269966.22844549
4922,9269966.22844549,5120772.44739066
4924,5448937.25210872,5120772.44739066
4847,7726168.84182085,5120772.44739066
4846,10221911.8941027,5120772.44739066
4923,5120772.44739066,5448937.25210872
4925,7973117.60672365,5448937.25210872
4847,7726168.84182085,5448937.25210872
4848,9610607.86460243,5448937.25210872
4924,5448937.25210872,7973117.60672365
4926,969583.521009459,7973117.60672365
4849,5178990.68189658,7973117.60672365
4848,9610607.86460243,7973117.60672365
4925,7973117.60672365,969583.521009459
4849,5178990.68189658,969583.521009459
5029,1303597.88206221,420600.824258226
5030,803354.595468884,420600.824258226
4954,1403962.36535198,420600.824258226
5030,803354.595468884,1403962.36535198
5031,1767784.99177426,1403962.36535198
4953,420600.824258226,1403962.36535198
4955,1458799.26997251,1403962.36535198
5031,1767784.99177426,1458799.26997251
5032,1634977.20503814,1458799.26997251
4954,1403962.36535198,1458799.26997251
4956,2123683.26221611,1458799.26997251
5032,1634977.20503814,2123683.26221611
5033,2287210.74100477,2123683.26221611
4955,1458799.26997251,2123683.26221611
4957,2083733.78396834,2123683.26221611
5033,2287210.74100477,2083733.78396834
5034,4837148.93690726,2083733.78396834
4956,2123683.26221611,2083733.78396834
4958,2403055.11022299,2083733.78396834
5034,4837148.93690726,2403055.11022299
5035,2831316.07030809,2403055.11022299
4957,2083733.78396834,2403055.11022299
4959,2745214.89456367,2403055.11022299
5035,2831316.07030809,2745214.89456367
5036,2876514.87462937,2745214.89456367
4958,2403055.11022299,2745214.89456367
4960,2135391.68078475,2745214.89456367
5036,2876514.87462937,2135391.68078475
5037,2858587.71668971,2135391.68078475
4959,2745214.89456367,2135391.68078475
4961,2129865.31684627,2135391.68078475
5037,2858587.71668971,2129865.31684627
5038,2592807.36002731,2129865.31684627
4960,2135391.68078475,2129865.31684627
4962,1990086.97525971,2129865.31684627
5038,2592807.36002731,1990086.97525971
5039,2076867.20798805,1990086.97525971
4961,2129865.31684627,1990086.97525971
4963,2800776.53445419,1990086.97525971
4964,2533845.76014413,2800776.53445419
5039,2076867.20798805,2800776.53445419
5040,2148956.82529667,2800776.53445419
4962,1990086.97525971,2800776.53445419
4965,2737932.22208339,2533845.76014413
5040,2148956.82529667,2533845.76014413
5041,2500777.75084125,2533845.76014413
4963,2800776.53445419,2533845.76014413
4964,2533845.76014413,2737932.22208339
4966,2839847.4956596,2737932.22208339
5041,2500777.75084125,2737932.22208339
5042,2758153.06605453,2737932.22208339
4965,2737932.22208339,2839847.4956596
4967,3623829.42866856,2839847.4956596
5042,2758153.06605453,2839847.4956596
5043,3083811.40975455,2839847.4956596
4966,2839847.4956596,3623829.42866856
4968,2386746.80510441,3623829.42866856
5043,3083811.40975455,3623829.42866856
5044,2335467.75328531,3623829.42866856
4969,2288274.17567428,2386746.80510441
4967,3623829.42866856,2386746.80510441
5044,2335467.75328531,2386746.80510441
5045,839140.744001667,2386746.80510441
4970,2091564.31276352,2288274.17567428
4968,2386746.80510441,2288274.17567428
5046,883049.240336189,2288274.17567428
5045,839140.744001667,2288274.17567428
4969,2288274.17567428,2091564.31276352
4971,2504710.2111135,2091564.31276352
5046,883049.240336189,2091564.31276352
4970,2091564.31276352,2504710.2111135
4972,2528709.70373774,2504710.2111135
4971,2504710.2111135,2528709.70373774
4973,2632461.26465947,2528709.70373774
4972,2528709.70373774,2632461.26465947
4974,2601826.83295349,2632461.26465947
5050,2700398.05608293,2632461.26465947
4973,2632461.26465947,2601826.83295349
4975,4359527.21774278,2601826.83295349
5050,2700398.05608293,2601826.83295349
5051,3698574.24789715,2601826.83295349
4974,2601826.83295349,4359527.21774278
4976,4888991.14166637,4359527.21774278
5051,3698574.24789715,4359527.21774278
5052,3712833.33166453,4359527.21774278
4975,4359527.21774278,4888991.14166637
4977,3796963.50969571,4888991.14166637
5052,3712833.33166453,4888991.14166637
5053,3841847.73382819,4888991.14166637
4976,4888991.14166637,3796963.50969571
4978,4015605.69537043,3796963.50969571
5053,3841847.73382819,3796963.50969571
5054,1565627.94386782,3796963.50969571
4977,3796963.50969571,4015605.69537043
4979,3438886.85853335,4015605.69537043
5054,1565627.94386782,4015605.69537043
5055,2629740.09521105,4015605.69537043
4978,4015605.69537043,3438886.85853335
4980,1738167.41518228,3438886.85853335
5055,2629740.09521105,3438886.85853335
5056,3566359.33452082,3438886.85853335
4979,3438886.85853335,1738167.41518228
4981,2675423.00360855,1738167.41518228
5056,3566359.33452082,1738167.41518228
5057,3292362.70157827,1738167.41518228
4980,1738167.41518228,2675423.00360855
4982,2796857.04772963,2675423.00360855
5057,3292362.70157827,2675423.00360855
5058,3292518.88528801,2675423.00360855
4981,2675423.00360855,2796857.04772963
4983,2949776.75601164,2796857.04772963
5058,3292518.88528801,2796857.04772963
5059,2989782.74337881,2796857.04772963
4982,2796857.04772963,2949776.75601164
5059,2989782.74337881,2949776.75601164
4989,9219151.7643567,5180363.06334774
5064,9866436.94242677,5180363.06334774
5065,12954104.2850552,5180363.06334774
4988,5180363.06334774,9219151.7643567
4990,7071499.12167254,9219151.7643567
5065,12954104.2850552,9219151.7643567
5066,7635660.46361419,9219151.7643567
4989,9219151.7643567,7071499.12167254
4991,9387550.03866511,7071499.12167254
5066,7635660.46361419,7071499.12167254
5067,6751173.45482654,7071499.12167254
4990,7071499.12167254,9387550.03866511
4992,6759311.12973573,9387550.03866511
5067,6751173.45482654,9387550.03866511
5068,4008999.04057348,9387550.03866511
4991,9387550.03866511,6759311.12973573
4993,9665084.10077101,6759311.12973573
5068,4008999.04057348,6759311.12973573
5069,5901645.51627791,6759311.12973573
4992,6759311.12973573,9665084.10077101
4994,7712203.41804692,9665084.10077101
5069,5901645.51627791,9665084.10077101
5070,5028737.52162149,9665084.10077101
4993,9665084.10077101,7712203.41804692
4995,12620444.1047143,7712203.41804692
5070,5028737.52162149,7712203.41804692
5071,10792351.4456472,7712203.41804692
4994,7712203.41804692,12620444.1047143
4996,7687018.38892147,12620444.1047143
5071,10792351.4456472,12620444.1047143
5072,17356836.1713819,12620444.1047143
4995,12620444.1047143,7687018.38892147
4997,7537424.91307372,7687018.38892147
5072,17356836.1713819,7687018.38892147
5073,25559476.9228159,7687018.38892147
4996,7687018.38892147,7537424.91307372
4998,5254789.70864982,7537424.91307372
5073,25559476.9228159,7537424.91307372
5074,11544593.1895509,7537424.91307372
4997,7537424.91307372,5254789.70864982
4999,4432739.32265272,5254789.70864982
5074,11544593.1895509,5254789.70864982
5075,9650428.40738038,5254789.70864982
4998,5254789.70864982,4432739.32265272
5000,5703748.03129419,4432739.32265272
5075,9650428.40738038,4432739.32265272
5076,6339835.27321914,4432739.32265272
4999,4432739.32265272,5703748.03129419
5001,1611349.8045727,5703748.03129419
5076,6339835.27321914,5703748.03129419
5077,2272695.12490859,5703748.03129419
5000,5703748.03129419,1611349.8045727
5002,517441.1244214,1611349.8045727
5077,2272695.12490859,1611349.8045727
5078,678082.815875522,1611349.8045727
5001,1611349.8045727,517441.1244214
5003,1504434.61866572,517441.1244214
5078,678082.815875522,517441.1244214
5079,346792.325026947,517441.1244214
5002,517441.1244214,1504434.61866572
5079,346792.325026947,1504434.61866572
5080,3604040.09969744,1504434.61866572
5082,3015214.89928923,2729130.06616297
5083,2699080.8596141,2729130.06616297
5029,1303597.88206221,1815317.39166341
5030,803354.595468884,1303597.88206221
5028,1815317.39166341,1303597.88206221
4953,420600.824258226,1303597.88206221
5029,1303597.88206221,803354.595468884
5031,1767784.99177426,803354.595468884
4953,420600.824258226,803354.595468884
4954,1403962.36535198,803354.595468884
5030,803354.595468884,1767784.99177426
5032,1634977.20503814,1767784.99177426
4954,1403962.36535198,1767784.99177426
4955,1458799.26997251,1767784.99177426
5031,1767784.99177426,1634977.20503814
5033,2287210.74100477,1634977.20503814
4955,1458799.26997251,1634977.20503814
4956,2123683.26221611,1634977.20503814
5032,1634977.20503814,2287210.74100477
5034,4837148.93690726,2287210.74100477
4956,2123683.26221611,2287210.74100477
4957,2083733.78396834,2287210.74100477
5033,2287210.74100477,4837148.93690726
5035,2831316.07030809,4837148.93690726
4957,2083733.78396834,4837148.93690726
4958,2403055.11022299,4837148.93690726
5034,4837148.93690726,2831316.07030809
5036,2876514.87462937,2831316.07030809
4958,2403055.11022299,2831316.07030809
4959,2745214.89456367,2831316.07030809
5035,2831316.07030809,2876514.87462937
5037,2858587.71668971,2876514.87462937
4959,2745214.89456367,2876514.87462937
4960,2135391.68078475,2876514.87462937
5036,2876514.87462937,2858587.71668971
5038,2592807.36002731,2858587.71668971
4960,2135391.68078475,2858587.71668971
4961,2129865.31684627,2858587.71668971
5037,2858587.71668971,2592807.36002731
5039,2076867.20798805,2592807.36002731
4961,2129865.31684627,2592807.36002731
4962,1990086.97525971,2592807.36002731
5038,2592807.36002731,2076867.20798805
5040,2148956.82529667,2076867.20798805
4962,1990086.97525971,2076867.20798805
4963,2800776.53445419,2076867.20798805
4964,2533845.76014413,2148956.82529667
5039,2076867.20798805,2148956.82529667
5041,2500777.75084125,2148956.82529667
4963,2800776.53445419,2148956.82529667
4964,2533845.76014413,2500777.75084125
4965,2737932.22208339,2500777.75084125
5040,2148956.82529667,2500777.75084125
5042,2758153.06605453,2500777.75084125
4965,2737932.22208339,2758153.06605453
4966,2839847.4956596,2758153.06605453
5041,2500777.75084125,2758153.06605453
5043,3083811.40975455,2758153.06605453
4966,2839847.4956596,3083811.40975455
4967,3623829.42866856,3083811.40975455
5042,2758153.06605453,3083811.40975455
5044,2335467.75328531,3083811.40975455
4967,3623829.42866856,2335467.75328531
4968,2386746.80510441,2335467.75328531
5043,3083811.40975455,2335467.75328531
5045,839140.744001667,2335467.75328531
4969,2288274.17567428,839140.744001667
4968,2386746.80510441,839140.744001667
5046,883049.240336189,839140.744001667
5044,2335467.75328531,839140.744001667
4969,2288274.17567428,883049.240336189
4970,2091564.31276352,883049.240336189
5045,839140.744001667,883049.240336189
4973,2632461.26465947,2700398.05608293
4974,2601826.83295349,2700398.05608293
5051,3698574.24789715,2700398.05608293
4974,2601826.83295349,3698574.24789715
4975,4359527.21774278,3698574.24789715
5050,2700398.05608293,3698574.24789715
5052,3712833.33166453,3698574.24789715
4975,4359527.21774278,3712833.33166453
4976,4888991.14166637,3712833.33166453
5051,3698574.24789715,3712833.33166453
5053,3841847.73382819,3712833.33166453
4976,4888991.14166637,3841847.73382819
4977,3796963.50969571,3841847.73382819
5052,3712833.33166453,3841847.73382819
5054,1565627.94386782,3841847.73382819
4977,3796963.50969571,1565627.94386782
4978,4015605.69537043,1565627.94386782
5053,3841847.73382819,1565627.94386782
5055,2629740.09521105,1565627.94386782
4978,4015605.69537043,2629740.09521105
4979,3438886.85853335,2629740.09521105
5054,1565627.94386782,2629740.09521105
5056,3566359.33452082,2629740.09521105
4979,3438886.85853335,3566359.33452082
4980,1738167.41518228,3566359.33452082
5055,2629740.09521105,3566359.33452082
5057,3292362.70157827,3566359.33452082
4980,1738167.41518228,3292362.70157827
4981,2675423.00360855,3292362.70157827
5056,3566359.33452082,3292362.70157827
5058,3292518.88528801,3292362.70157827
4981,2675423.00360855,3292518.88528801
4982,2796857.04772963,3292518.88528801
5057,3292362.70157827,3292518.88528801
5059,2989782.74337881,3292518.88528801
4982,2796857.04772963,2989782.74337881
4983,2949776.75601164,2989782.74337881
5058,3292518.88528801,2989782.74337881
4988,5180363.06334774,9866436.94242677
5065,12954104.2850552,9866436.94242677
4988,5180363.06334774,12954104.2850552
4989,9219151.7643567,12954104.2850552
5064,9866436.94242677,12954104.2850552
5066,7635660.46361419,12954104.2850552
4989,9219151.7643567,7635660.46361419
4990,7071499.12167254,7635660.46361419
5065,12954104.2850552,7635660.46361419
5067,6751173.45482654,7635660.46361419
4990,7071499.12167254,6751173.45482654
4991,9387550.03866511,6751173.45482654
5066,7635660.46361419,6751173.45482654
5068,4008999.04057348,6751173.45482654
4991,9387550.03866511,4008999.04057348
4992,6759311.12973573,4008999.04057348
5067,6751173.45482654,4008999.04057348
5069,5901645.51627791,4008999.04057348
4992,6759311.12973573,5901645.51627791
4993,9665084.10077101,5901645.51627791
5068,4008999.04057348,5901645.51627791
5070,5028737.52162149,5901645.51627791
4993,9665084.10077101,5028737.52162149
4994,7712203.41804692,5028737.52162149
5069,5901645.51627791,5028737.52162149
5071,10792351.4456472,5028737.52162149
4994,7712203.41804692,10792351.4456472
4995,12620444.1047143,10792351.4456472
5070,5028737.52162149,10792351.4456472
5072,17356836.1713819,10792351.4456472
4995,12620444.1047143,17356836.1713819
4996,7687018.38892147,17356836.1713819
5071,10792351.4456472,17356836.1713819
5073,25559476.9228159,17356836.1713819
4996,7687018.38892147,25559476.9228159
4997,7537424.91307372,25559476.9228159
5072,17356836.1713819,25559476.9228159
5074,11544593.1895509,25559476.9228159
4997,7537424.91307372,11544593.1895509
4998,5254789.70864982,11544593.1895509
5073,25559476.9228159,11544593.1895509
5075,9650428.40738038,11544593.1895509
4998,5254789.70864982,9650428.40738038
4999,4432739.32265272,9650428.40738038
5074,11544593.1895509,9650428.40738038
5076,6339835.27321914,9650428.40738038
