fid,id,left,top,right,bottom,row_index,col_index,18도 미만 경사 목록_avgDN,2017공시지가_avg_Land_Value,2017사업체수
4767,956513,1945387.1587,956974.565129206,1944987.1587,54,62,,1.17729999594917,8160214.21302074,56
4768,956513,1944987.1587,956974.565129206,1944587.1587,55,62,,3.40037450820872,7958373.80547217,204
4769,956513,1944587.1587,956974.565129206,1944187.1587,56,62,,8.5052489015383,7873100.87159878,20
4770,956513,1944187.1587,956974.565129206,1943787.1587,57,62,,4.39453832510125,11607661.087741,183
4771,956513,1943787.1587,956974.565129206,1943387.1587,58,62,,2.00238483117699,7920695.1824509,314
4772,956513,1943387.1587,956974.565129206,1942987.1587,59,62,,1.56136905325251,8244361.89264144,180
4773,956513,1942987.1587,956974.565129206,1942587.1587,60,62,,2.03805985649383,6704967.29474166,199
4774,956513,1942587.1587,956974.565129206,1942187.1587,61,62,,5.17478900496652,4071184.31056987,35
4800,956859,1962387.1587,957320.97529072,1961987.1587,11,63,,3.70147589121578,1538656.71984484,87
4801,956859,1961987.1587,957320.97529072,1961587.1587,12,63,,1.81177987838928,1716961.43660757,77
4802,956859,1961587.1587,957320.97529072,1961187.1587,13,63,,1.79644876244632,1572862.30883025,117
4803,956859,1961187.1587,957320.97529072,1960787.1587,14,63,,1.8479731283309,1977948.87717723,148
4804,956859,1960787.1587,957320.97529072,1960387.1587,15,63,,2.13365716085851,1723649.61121177,134
4805,956859,1960387.1587,957320.97529072,1959987.1587,16,63,,2.46042723093933,1658545.31341395,96
4806,956859,1959987.1587,957320.97529072,1959587.1587,17,63,,3.01209707910656,1580450.87424344,77
4807,956859,1959587.1587,957320.97529072,1959187.1587,18,63,,4.1205965736706,1576562.17254678,88
4808,956859,1959187.1587,957320.97529072,1958787.1587,19,63,,9.55523367129917,1238962.96504811,45
4809,956859,1958787.1587,957320.97529072,1958387.1587,20,63,,10.7357563648289,1332621.1154143,58
4810,956859,1958387.1587,957320.97529072,1957987.1587,21,63,,11.4851432017379,1679795.68456064,31
4811,956859,1957987.1587,957320.97529072,1957587.1587,22,63,,7.8052383635853,3220553.9419606,104
4812,956859,1957587.1587,957320.97529072,1957187.1587,23,63,,16.8931678026036,1942483.47990468,18
4813,956859,1957187.1587,957320.97529072,1956787.1587,24,63,,12.4699780111505,2155725.45188901,68
4814,956859,1956787.1587,957320.97529072,1956387.1587,25,63,,8.28413531873769,2015510.86255515,42
4815,956859,1956387.1587,957320.97529072,1955987.1587,26,63,,3.08766637348837,2419177.50411728,97
4816,956859,1955987.1587,957320.97529072,1955587.1587,27,63,,9.63703183351631,2289531.4704134,66
4817,956859,1955587.1587,957320.97529072,1955187.1587,28,63,,11.0607075789758,2743450.9381403,72
4818,956859,1955187.1587,957320.97529072,1954787.1587,29,63,,6.43704902083974,3385673.39675054,162
4819,956859,1954787.1587,957320.97529072,1954387.1587,30,63,,1.96137706747901,3138835.58681386,142
4820,956859,1954387.1587,957320.97529072,1953987.1587,31,63,,7.80845089092876,2665165.66291638,25
4821,956859,1953987.1587,957320.97529072,1953587.1587,32,63,,11.1180314179527,2524274.14951346,14
4822,956859,1953587.1587,957320.97529072,1953187.1587,33,63,,14.6017360499131,2507334.81802477,76
4823,956859,1953187.1587,957320.97529072,1952787.1587,34,63,,7.92609178671022,2914040.71244202,101
4824,956859,1952787.1587,957320.97529072,1952387.1587,35,63,,1.05493932522007,6261461.44091612,335
4825,956859,1952387.1587,957320.97529072,1951987.1587,36,63,,1.27645034608035,7594351.24193271,288
4826,956859,1951987.1587,957320.97529072,1951587.1587,37,63,,1.37809132415583,4515095.595556,280
4827,956859,1951587.1587,957320.97529072,1951187.1587,38,63,,1.82759569883111,3771762.65897195,209
4828,956859,1951187.1587,957320.97529072,1950787.1587,39,63,,4.83219784007925,3285830.51362991,125
4829,956859,1950787.1587,957320.97529072,1950387.1587,40,63,,13.3259008290395,2888292.07043311,56
4830,956859,1950387.1587,957320.97529072,1949987.1587,41,63,,14.9915369516876,2814075.42008576,47
4831,956859,1949987.1587,957320.97529072,1949587.1587,42,63,,7.98130037081355,3183816.31014869,50
4832,956859,1949587.1587,957320.97529072,1949187.1587,43,63,,7.71470313796883,3893968.84579892,100
4833,956859,1949187.1587,957320.97529072,1948787.1587,44,63,,13.3264704199125,4575260.88249034,45
4838,956859,1947187.1587,957320.97529072,1946787.1587,49,63,,1.37876415429489,3385360.93091904,15
4839,956859,1946787.1587,957320.97529072,1946387.1587,50,63,,0.602739217978963,7080809.70257601,80
4840,956859,1946387.1587,957320.97529072,1945987.1587,51,63,,0.818029150371286,5493904.06497525,69
4841,956859,1945987.1587,957320.97529072,1945587.1587,52,63,,2.72013877935276,6560136.66434067,51
4842,956859,1945587.1587,957320.97529072,1945187.1587,53,63,,1.23081378000218,8435300.44548967,54
4843,956859,1945187.1587,957320.97529072,1944787.1587,54,63,,1.09870108268237,7720386.06110514,35
4844,956859,1944787.1587,957320.97529072,1944387.1587,55,63,,3.36730899951958,12661807.407721,50
4845,956859,1944387.1587,957320.97529072,1943987.1587,56,63,,4.36148730101783,12131543.5836755,252
4846,956859,1943987.1587,957320.97529072,1943587.1587,57,63,,0.598720772229077,10221911.8941027,423
4847,956859,1943587.1587,957320.97529072,1943187.1587,58,63,,1.62366072716977,7726168.84182085,359
4848,956859,1943187.1587,957320.97529072,1942787.1587,59,63,,2.58412556890904,9610607.86460243,400
4849,956859,1942787.1587,957320.97529072,1942387.1587,60,63,,5.78362255088623,5178990.68189658,100
4880,957206,1960987.1587,957667.385452233,1960587.1587,15,64,,0.960806728642091,2113867.83613669,151
4881,957206,1960587.1587,957667.385452233,1960187.1587,16,64,,1.35224905410908,2254197.11128978,154
4882,957206,1960187.1587,957667.385452233,1959787.1587,17,64,,1.57428552176005,1623667.4706187,94
4883,957206,1959787.1587,957667.385452233,1959387.1587,18,64,,1.13666355636067,2048391.75082282,139
4884,957206,1959387.1587,957667.385452233,1958987.1587,19,64,,2.11613169258507,1795153.31628419,141
4885,957206,1958987.1587,957667.385452233,1958587.1587,20,64,,5.85101595307158,1926720.43427782,63
4886,957206,1958587.1587,957667.385452233,1958187.1587,21,64,,6.15708459327878,2161544.64378367,150
4887,957206,1958187.1587,957667.385452233,1957787.1587,22,64,,6.87730561372452,2491429.41940993,231
4888,957206,1957787.1587,957667.385452233,1957387.1587,23,64,,8.85414677923852,2806515.32829958,75
4889,957206,1957387.1587,957667.385452233,1956987.1587,24,64,,10.5549712276589,2894200.20907222,25
4890,957206,1956987.1587,957667.385452233,1956587.1587,25,64,,9.35473716466115,2922038.32898633,49
4891,957206,1956587.1587,957667.385452233,1956187.1587,26,64,,5.90730399261304,2866086.77674359,71
4892,957206,1956187.1587,957667.385452233,1955787.1587,27,64,,4.29541117911112,2540907.59567653,127
4893,957206,1955787.1587,957667.385452233,1955387.1587,28,64,,11.3348418387382,2454914.89498239,73
4894,957206,1955387.1587,957667.385452233,1954987.1587,29,64,,4.65250388639475,3197499.45506404,250
4895,957206,1954987.1587,957667.385452233,1954587.1587,30,64,,1.75869463178595,4883829.56594069,573
4896,957206,1954587.1587,957667.385452233,1954187.1587,31,64,,3.00455561646358,2917579.86367783,167
4897,957206,1954187.1587,957667.385452233,1953787.1587,32,64,,6.52552813038223,2697343.57915724,135
4898,957206,1953787.1587,957667.385452233,1953387.1587,33,64,,11.6401555182707,2454540.79207396,49
4899,957206,1953387.1587,957667.385452233,1952987.1587,34,64,,16.7463791854719,1763947.9292785,31
4900,957206,1952987.1587,957667.385452233,1952587.1587,35,64,,3.71434495142379,4413924.5279675,179
4901,957206,1952587.1587,957667.385452233,1952187.1587,36,64,,2.30163076985742,5024642.72263657,150
4902,957206,1952187.1587,957667.385452233,1951787.1587,37,64,,0.842357409493994,5249271.00081687,440
4903,957206,1951787.1587,957667.385452233,1951387.1587,38,64,,1.42100761726156,3292243.57711933,270
4904,957206,1951387.1587,957667.385452233,1950987.1587,39,64,,8.69957763644345,3749358.29278741,54
4905,957206,1950987.1587,957667.385452233,1950587.1587,40,64,,12.6399923717725,2584383.43839464,60
4906,957206,1950587.1587,957667.385452233,1950187.1587,41,64,,13.968035040996,2143564.85990016,43
4907,957206,1950187.1587,957667.385452233,1949787.1587,42,64,,10.2005906801811,3063960.68192687,117
4908,957206,1949787.1587,957667.385452233,1949387.1587,43,64,,12.3382578937205,2664469.4978932,47
4909,957206,1949387.1587,957667.385452233,1948987.1587,44,64,,3.91315738465595,2051166.29154653,64
4914,957206,1947387.1587,957667.385452233,1946987.1587,49,64,,2.09950691786154,5672665.41512833,66
4915,957206,1946987.1587,957667.385452233,1946587.1587,50,64,,1.43968726766397,5584602.47935819,215
4916,957206,1946587.1587,957667.385452233,1946187.1587,51,64,,2.44075824650163,8100056.98673003,542
4917,957206,1946187.1587,957667.385452233,1945787.1587,52,64,,2.76914763416151,6358954.75159676,442
4918,957206,1945787.1587,957667.385452233,1945387.1587,53,64,,2.45891753811628,4267779.27033515,200
4919,957206,1945387.1587,957667.385452233,1944987.1587,54,64,,2.84683454279236,4569299.87579133,108
4920,957206,1944987.1587,957667.385452233,1944587.1587,55,64,,2.01138077587093,6212830.37211584,34
4921,957206,1944587.1587,957667.385452233,1944187.1587,56,64,,7.1363465792958,9622871.85565021,69
4922,957206,1944187.1587,957667.385452233,1943787.1587,57,64,,2.30816850593523,9269966.22844549,252
4923,957206,1943787.1587,957667.385452233,1943387.1587,58,64,,2.82873595661977,5120772.44739066,52
4924,957206,1943387.1587,957667.385452233,1942987.1587,59,64,,4.33750505487643,5448937.25210872,164
4925,957206,1942987.1587,957667.385452233,1942587.1587,60,64,,3.04626493817318,7973117.60672365,330
4926,957206,1942587.1587,957667.385452233,1942187.1587,61,64,,14.6902741414092,969583.521009459,2
4953,957552,1961987.1587,958013.795613747,1961587.1587,12,65,,11.6520863843837,420600.824258226,7
4954,957552,1961587.1587,958013.795613747,1961187.1587,13,65,,5.90730678402264,1403962.36535198,18
4955,957552,1961187.1587,958013.795613747,1960787.1587,14,65,,1.72421669675947,1458799.26997251,99
4956,957552,1960787.1587,958013.795613747,1960387.1587,15,65,,0.720546699611813,2123683.26221611,152
4957,957552,1960387.1587,958013.795613747,1959987.1587,16,65,,1.11712440655429,2083733.78396834,237
4958,957552,1959987.1587,958013.795613747,1959587.1587,17,65,,1.01485826758493,2403055.11022299,191
4959,957552,1959587.1587,958013.795613747,1959187.1587,18,65,,1.38196676644915,2745214.89456367,234
4960,957552,1959187.1587,958013.795613747,1958787.1587,19,65,,2.44604128222676,2135391.68078475,171
4961,957552,1958787.1587,958013.795613747,1958387.1587,20,65,,2.63270070467953,2129865.31684627,136
4962,957552,1958387.1587,958013.795613747,1957987.1587,21,65,,2.55632993429093,1990086.97525971,120
4963,957552,1957987.1587,958013.795613747,1957587.1587,22,65,,2.71962471318058,2800776.53445419,224
4964,957552,1957587.1587,958013.795613747,1957187.1587,23,65,,6.82463910208761,2533845.76014413,87
4965,957552,1957187.1587,958013.795613747,1956787.1587,24,65,,7.44743995085486,2737932.22208339,71
4966,957552,1956787.1587,958013.795613747,1956387.1587,25,65,,4.87003299084587,2839847.4956596,62
4967,957552,1956387.1587,958013.795613747,1955987.1587,26,65,,3.69732130712823,3623829.42866856,165
4968,957552,1955987.1587,958013.795613747,1955587.1587,27,65,,7.05103178305256,2386746.80510441,63
4969,957552,1955587.1587,958013.795613747,1955187.1587,28,65,,11.487705867583,2288274.17567428,63
4970,957552,1955187.1587,958013.795613747,1954787.1587,29,65,,12.7526858688537,2091564.31276352,48
4971,957552,1954787.1587,958013.795613747,1954387.1587,30,65,,8.09457869017361,2504710.2111135,95
4972,957552,1954387.1587,958013.795613747,1953987.1587,31,65,,4.509655660807,2528709.70373774,65
4973,957552,1953987.1587,958013.795613747,1953587.1587,32,65,,4.01734971268432,2632461.26465947,118
4974,957552,1953587.1587,958013.795613747,1953187.1587,33,65,,3.09385593064687,2601826.83295349,152
4975,957552,1953187.1587,958013.795613747,1952787.1587,34,65,,2.01965971125708,4359527.21774278,181
4976,957552,1952787.1587,958013.795613747,1952387.1587,35,65,,2.04476755167866,4888991.14166637,206
4977,957552,1952387.1587,958013.795613747,1951987.1587,36,65,,1.01591348743039,3796963.50969571,240
4978,957552,1951987.1587,958013.795613747,1951587.1587,37,65,,2.94019676116187,4015605.69537043,298
4979,957552,1951587.1587,958013.795613747,1951187.1587,38,65,,8.7564146262224,3438886.85853335,55
4980,957552,1951187.1587,958013.795613747,1950787.1587,39,65,,7.15554478734804,1738167.41518228,23
4981,957552,1950787.1587,958013.795613747,1950387.1587,40,65,,8.95296941258841,2675423.00360855,105
4982,957552,1950387.1587,958013.795613747,1949987.1587,41,65,,10.2224926526348,2796857.04772963,137
4983,957552,1949987.1587,958013.795613747,1949587.1587,42,65,,10.7239727536464,2949776.75601164,99
4988,957552,1947987.1587,958013.795613747,1947587.1587,47,65,,1.53116577204688,5180363.06334774,1
4989,957552,1947587.1587,958013.795613747,1947187.1587,48,65,,0.0978623996209811,9219151.7643567,98
4990,957552,1947187.1587,958013.795613747,1946787.1587,49,65,,1.26629499263409,7071499.12167254,394
4991,957552,1946787.1587,958013.795613747,1946387.1587,50,65,,3.69050322334117,9387550.03866511,568
4992,957552,1946387.1587,958013.795613747,1945987.1587,51,65,,5.52645749769921,6759311.12973573,185
4993,957552,1945987.1587,958013.795613747,1945587.1587,52,65,,2.47484113419379,9665084.10077101,499
4994,957552,1945587.1587,958013.795613747,1945187.1587,53,65,,1.68214279654688,7712203.41804692,414
4995,957552,1945187.1587,958013.795613747,1944787.1587,54,65,,0.743086043655758,12620444.1047143,437
4996,957552,1944787.1587,958013.795613747,1944387.1587,55,65,,0.315632291595483,7687018.38892147,44
4997,957552,1944387.1587,958013.795613747,1943987.1587,56,65,,0.504752285076367,7537424.91307372,62
4998,957552,1943987.1587,958013.795613747,1943587.1587,57,65,,2.49723356608742,5254789.70864982,58
4999,957552,1943587.1587,958013.795613747,1943187.1587,58,65,,2.64215280222744,4432739.32265272,64
5000,957552,1943187.1587,958013.795613747,1942787.1587,59,65,,2.51905056188363,5703748.03129419,150
5001,957552,1942787.1587,958013.795613747,1942387.1587,60,65,,10.9025741165782,1611349.8045727,3
5002,957552,1942387.1587,958013.795613747,1941987.1587,61,65,,17.5397355548603,517441.1244214,0
5003,957552,1941987.1587,958013.795613747,1941587.1587,62,65,,15.7579663944648,1504434.61866572,12
5006,957552,1940787.1587,958013.795613747,1940387.1587,65,65,,4.30346777585187,2729130.06616297,10
5028,957898,1962587.1587,958360.205775261,1962187.1587,11,66,,2.14698785339685,1815317.39166341,43
5029,957898,1962187.1587,958360.205775261,1961787.1587,12,66,,8.51919723980213,1303597.88206221,43
5030,957898,1961787.1587,958360.205775261,1961387.1587,13,66,,10.2977074976396,803354.595468884,26
5031,957898,1961387.1587,958360.205775261,1960987.1587,14,66,,2.73326532871569,1767784.99177426,106
5032,957898,1960987.1587,958360.205775261,1960587.1587,15,66,,1.98834411663379,1634977.20503814,86
5033,957898,1960587.1587,958360.205775261,1960187.1587,16,66,,0.968015682853993,2287210.74100477,296
5034,957898,1960187.1587,958360.205775261,1959787.1587,17,66,,0.998788726346825,4837148.93690726,548
5035,957898,1959787.1587,958360.205775261,1959387.1587,18,66,,0.83658235722537,2831316.07030809,231
5036,957898,1959387.1587,958360.205775261,1958987.1587,19,66,,2.71300531579904,2876514.87462937,196
5037,957898,1958987.1587,958360.205775261,1958587.1587,20,66,,2.2492324996157,2858587.71668971,191
5038,957898,1958587.1587,958360.205775261,1958187.1587,21,66,,0.215005580379051,2592807.36002731,214
5039,957898,1958187.1587,958360.205775261,1957787.1587,22,66,,1.65318517479395,2076867.20798805,94
5040,957898,1957787.1587,958360.205775261,1957387.1587,23,66,,2.21892780240597,2148956.82529667,108
5041,957898,1957387.1587,958360.205775261,1956987.1587,24,66,,4.7897380127673,2500777.75084125,43
5042,957898,1956987.1587,958360.205775261,1956587.1587,25,66,,7.32678809095505,2758153.06605453,27
5043,957898,1956587.1587,958360.205775261,1956187.1587,26,66,,4.94902879675991,3083811.40975455,93
5044,957898,1956187.1587,958360.205775261,1955787.1587,27,66,,9.82011151100741,2335467.75328531,77
5045,957898,1955787.1587,958360.205775261,1955387.1587,28,66,,17.302070885671,839140.744001667,47
5046,957898,1955387.1587,958360.205775261,1954987.1587,29,66,,11.2706787346991,883049.240336189,0
5050,957898,1953787.1587,958360.205775261,1953387.1587,33,66,,4.23982050076889,2700398.05608293,100
5051,957898,1953387.1587,958360.205775261,1952987.1587,34,66,,1.71657519010661,3698574.24789715,232
5052,957898,1952987.1587,958360.205775261,1952587.1587,35,66,,0.534129855384944,3712833.33166453,306
5053,957898,1952587.1587,958360.205775261,1952187.1587,36,66,,0.972677826489614,3841847.73382819,155
5054,957898,1952187.1587,958360.205775261,1951787.1587,37,66,,2.63112602050034,1565627.94386782,180
5055,957898,1951787.1587,958360.205775261,1951387.1587,38,66,,12.5963308984619,2629740.09521105,17
5056,957898,1951387.1587,958360.205775261,1950987.1587,39,66,,8.81853277046682,3566359.33452082,97
5057,957898,1950987.1587,958360.205775261,1950587.1587,40,66,,8.20856510544074,3292362.70157827,28
5058,957898,1950587.1587,958360.205775261,1950187.1587,41,66,,10.845984011623,3292518.88528801,73
5059,957898,1950187.1587,958360.205775261,1949787.1587,42,66,,9.10029776287161,2989782.74337881,86
5064,957898,1948187.1587,958360.205775261,1947787.1587,47,66,,1.29269898789949,9866436.94242677,15
5065,957898,1947787.1587,958360.205775261,1947387.1587,48,66,,1.25072451321616,12954104.2850552,361
5066,957898,1947387.1587,958360.205775261,1946987.1587,49,66,,0.84954794015317,7635660.46361419,412
5067,957898,1946987.1587,958360.205775261,1946587.1587,50,66,,4.26838959181038,6751173.45482654,287
5068,957898,1946587.1587,958360.205775261,1946187.1587,51,66,,9.12569333436496,4008999.04057348,77
5069,957898,1946187.1587,958360.205775261,1945787.1587,52,66,,3.19966239312412,5901645.51627791,156
5070,957898,1945787.1587,958360.205775261,1945387.1587,53,66,,2.07694646737722,5028737.52162149,332
5071,957898,1945387.1587,958360.205775261,1944987.1587,54,66,,5.09474941055472,10792351.4456472,378
5072,957898,1944987.1587,958360.205775261,1944587.1587,55,66,,3.72474918994,17356836.1713819,633
5073,957898,1944587.1587,958360.205775261,1944187.1587,56,66,,0.903397646375377,25559476.9228159,492
5074,957898,1944187.1587,958360.205775261,1943787.1587,57,66,,0.768852483234344,11544593.1895509,280
5075,957898,1943787.1587,958360.205775261,1943387.1587,58,66,,0.387611982948104,9650428.40738038,99
5076,957898,1943387.1587,958360.205775261,1942987.1587,59,66,,2.07275635896571,6339835.27321914,109
5077,957898,1942987.1587,958360.205775261,1942587.1587,60,66,,3.43950192657339,2272695.12490859,3
5078,957898,1942587.1587,958360.205775261,1942187.1587,61,66,,13.316921806666,678082.815875522,0
5079,957898,1942187.1587,958360.205775261,1941787.1587,62,66,,15.2273113122398,346792.325026947,1
5080,957898,1941787.1587,958360.205775261,1941387.1587,63,66,,5.18632656843602,3604040.09969744,75
5081,957898,1941387.1587,958360.205775261,1940987.1587,64,66,,6.78494816788709,2336910.98399522,61
5082,957898,1940987.1587,958360.205775261,1940587.1587,65,66,,3.19541186809655,3015214.89928923,59
5083,957898,1940587.1587,958360.205775261,1940187.1587,66,66,,1.37182012122533,2699080.8596141,16
5101,958245,1963587.1587,958706.615936775,1963187.1587,8,67,,8.43178039068519,629408.001466685,19
5102,958245,1963187.1587,958706.615936775,1962787.1587,9,67,,6.22762267358719,902342.856624349,19
5103,958245,1962787.1587,958706.615936775,1962387.1587,10,67,,1.44668599062656,1999777.77240176,100
5104,958245,1962387.1587,958706.615936775,1961987.1587,11,67,,2.18883425672677,1975879.28239267,68
5105,958245,1961987.1587,958706.615936775,1961587.1587,12,67,,7.60622787444009,873528.169038396,17
5106,958245,1961587.1587,958706.615936775,1961187.1587,13,67,,4.90597905630611,1638377.90920711,38
5107,958245,1961187.1587,958706.615936775,1960787.1587,14,67,,2.73397555519425,2241904.1404603,60
5108,958245,1960787.1587,958706.615936775,1960387.1587,15,67,,1.36516249697514,1838366.41945967,83
5109,958245,1960387.1587,958706.615936775,1959987.1587,16,67,,0.135139641002882,2843863.67061067,301
5110,958245,1959987.1587,958706.615936775,1959587.1587,17,67,,0.716597793715258,2174009.93765475,201
5111,958245,1959587.1587,958706.615936775,1959187.1587,18,67,,9.73574020117828,848269.621015335,25
5112,958245,1959187.1587,958706.615936775,1958787.1587,19,67,,12.9506290375523,722891.983475256,3
5113,958245,1958787.1587,958706.615936775,1958387.1587,20,67,,9.22987840833014,1952345.0538205,71
5114,958245,1958387.1587,958706.615936775,1957987.1587,21,67,,3.00043519930173,2528146.97123407,159
5115,958245,1957987.1587,958706.615936775,1957587.1587,22,67,,0.705889167796355,2859898.32641126,114
5116,958245,1957587.1587,958706.615936775,1957187.1587,23,67,,0.0052833612039554,4575475.952021,293
5117,958245,1957187.1587,958706.615936775,1956787.1587,24,67,,1.74542889155686,5028978.92495418,257
5118,958245,1956787.1587,958706.615936775,1956387.1587,25,67,,2.06367970661841,4010183.37722572,152
5119,958245,1956387.1587,958706.615936775,1955987.1587,26,67,,2.62015793440535,2881558.49682765,107
5120,958245,1955987.1587,958706.615936775,1955587.1587,27,67,,11.1823183532844,2495646.47473252,33
5121,958245,1955587.1587,958706.615936775,1955187.1587,28,67,,15.4085422005719,1192417.14079377,11
5122,958245,1955187.1587,958706.615936775,1954787.1587,29,67,,16.2972754598465,603475.795844235,0
5125,958245,1953987.1587,958706.615936775,1953587.1587,32,67,,1.32501175881929,3030021.37050813,189
5126,958245,1953587.1587,958706.615936775,1953187.1587,33,67,,1.23403533047984,2873042.59272935,127
5127,958245,1953187.1587,958706.615936775,1952787.1587,34,67,,0.449666029933518,2629004.86985923,138
5128,958245,1952787.1587,958706.615936775,1952387.1587,35,67,,0.962489012934515,2756214.55385911,86
5129,958245,1952387.1587,958706.615936775,1951987.1587,36,67,,2.84841558178377,3455662.8849154,102
5130,958245,1951987.1587,958706.615936775,1951587.1587,37,67,,4.15242912961662,2866086.75401985,135
5131,958245,1951587.1587,958706.615936775,1951187.1587,38,67,,6.88340332673844,2831329.74304296,87
5132,958245,1951187.1587,958706.615936775,1950787.1587,39,67,,7.91783611079064,3670548.97154963,108
5133,958245,1950787.1587,958706.615936775,1950387.1587,40,67,,17.5628599432678,1316448.70108866,7
5134,958245,1950387.1587,958706.615936775,1949987.1587,41,67,,14.9287214326009,2521892.87846973,36
5135,958245,1949987.1587,958706.615936775,1949587.1587,42,67,,14.8604136158871,340694.631665522,0
5139,958245,1948387.1587,958706.615936775,1947987.1587,46,67,,0.0870891441141085,10527264.7150879,27
5140,958245,1947987.1587,958706.615936775,1947587.1587,47,67,,0.7146065344243,11225862.0074309,200
5141,958245,1947587.1587,958706.615936775,1947187.1587,48,67,,0.488772691858522,8183098.76811457,281
5142,958245,1947187.1587,958706.615936775,1946787.1587,49,67,,2.41231377726661,7991550.51084639,245
5143,958245,1946787.1587,958706.615936775,1946387.1587,50,67,,3.47227005766585,5534779.70647845,178
5144,958245,1946387.1587,958706.615936775,1945987.1587,51,67,,2.9067831583881,7612227.71012908,194
5145,958245,1945987.1587,958706.615936775,1945587.1587,52,67,,6.33125613528681,4865718.22935001,107
5146,958245,1945587.1587,958706.615936775,1945187.1587,53,67,,6.95694194453066,6770951.39706152,166
5147,958245,1945187.1587,958706.615936775,1944787.1587,54,67,,7.45269433591519,3892107.49850409,59
5148,958245,1944787.1587,958706.615936775,1944387.1587,55,67,,5.29352075153205,15761192.1433879,406
5149,958245,1944387.1587,958706.615936775,1943987.1587,56,67,,1.42897915942799,16063924.8530685,631
5150,958245,1943987.1587,958706.615936775,1943587.1587,57,67,,0.575306828810475,16757607.4786854,674
5151,958245,1943587.1587,958706.615936775,1943187.1587,58,67,,0.58728822874599,10035680.2972543,303
5152,958245,1943187.1587,958706.615936775,1942787.1587,59,67,,1.68061493020969,8167984.26936187,377
5153,958245,1942787.1587,958706.615936775,1942387.1587,60,67,,12.9993344606222,4414770.45176115,3
5154,958245,1942387.1587,958706.615936775,1941987.1587,61,67,,13.9693966722022,1433539.54580131,29
5155,958245,1941987.1587,958706.615936775,1941587.1587,62,67,,6.01981593469822,3252781.4753147,10
5156,958245,1941587.1587,958706.615936775,1941187.1587,63,67,,4.94707643443481,1612528.07389512,2
5157,958245,1941187.1587,958706.615936775,1940787.1587,64,67,,2.30244004713411,1407052.70144218,0
5178,958591,1963387.1587,959053.026098288,1962987.1587,9,68,,1.7500453472482,1802547.27184311,135
5179,958591,1962987.1587,959053.026098288,1962587.1587,10,68,,0.937751147817437,2074432.36633733,122
5180,958591,1962587.1587,959053.026098288,1962187.1587,11,68,,1.71915727455031,2000881.95761679,103
5181,958591,1962187.1587,959053.026098288,1961787.1587,12,68,,2.27867528446289,1838885.38823495,74
5182,958591,1961787.1587,959053.026098288,1961387.1587,13,68,,6.01748968423978,1343735.05568491,31
5183,958591,1961387.1587,959053.026098288,1960987.1587,14,68,,2.53413158511951,2381273.26412863,220
5184,958591,1960987.1587,959053.026098288,1960587.1587,15,68,,1.11751032446504,2856763.07530568,186
5185,958591,1960587.1587,959053.026098288,1960187.1587,16,68,,0.838877981539601,2151995.62716343,75
5186,958591,1960187.1587,959053.026098288,1959787.1587,17,68,,1.22960888896471,1681617.24060284,64
5187,958591,1959787.1587,959053.026098288,1959387.1587,18,68,,1.51252640916903,1895925.51150542,69
5188,958591,1959387.1587,959053.026098288,1958987.1587,19,68,,11.9840629879391,415182.316410659,16
5189,958591,1958987.1587,959053.026098288,1958587.1587,20,68,,11.0335328024736,671028.289560233,32
5190,958591,1958587.1587,959053.026098288,1958187.1587,21,68,,10.8042371875826,835992.223121894,68
5191,958591,1958187.1587,959053.026098288,1957787.1587,22,68,,12.3111079050578,1090545.48241057,18
5192,958591,1957787.1587,959053.026098288,1957387.1587,23,68,,6.13082942625134,2018234.99433015,58
5193,958591,1957387.1587,959053.026098288,1956987.1587,24,68,,1.44058448503983,2305843.34734554,280
5194,958591,1956987.1587,959053.026098288,1956587.1587,25,68,,0.396362253216148,2702463.6863354,140
5195,958591,1956587.1587,959053.026098288,1956187.1587,26,68,,0.0010172767376592,2591964.19100309,127
5196,958591,1956187.1587,959053.026098288,1955787.1587,27,68,,2.44213739193134,2702774.93175197,163
5197,958591,1955787.1587,959053.026098288,1955387.1587,28,68,,2.72834057084845,2622563.95932065,204
5198,958591,1955387.1587,959053.026098288,1954987.1587,29,68,,7.41156837810807,2175277.96703699,51
5201,958591,1954187.1587,959053.026098288,1953787.1587,32,68,,3.55617508070574,2032289.16951864,95
5202,958591,1953787.1587,959053.026098288,1953387.1587,33,68,,2.4577318933646,2248352.38227111,43
5203,958591,1953387.1587,959053.026098288,1952987.1587,34,68,,0.6782025917037,2594208.97452989,184
5204,958591,1952987.1587,959053.026098288,1952587.1587,35,68,,0.513778200321181,2333294.19633051,86
5205,958591,1952587.1587,959053.026098288,1952187.1587,36,68,,2.30913442816221,3099440.52796041,160
5206,958591,1952187.1587,959053.026098288,1951787.1587,37,68,,1.72560706816298,3038421.43983109,141
5207,958591,1951787.1587,959053.026098288,1951387.1587,38,68,,2.5633192370926,4657012.72931728,413
5208,958591,1951387.1587,959053.026098288,1950987.1587,39,68,,0.753972042943364,3185583.74249798,155
5209,958591,1950987.1587,959053.026098288,1950587.1587,40,68,,6.77648794293639,3077153.46920704,24
5210,958591,1950587.1587,959053.026098288,1950187.1587,41,68,,8.62095780238744,2940917.9824548,39
5211,958591,1950187.1587,959053.026098288,1949787.1587,42,68,,6.59735098619885,717228.33092043,4
5212,958591,1949787.1587,959053.026098288,1949387.1587,43,68,,4.31953498209191,1163388.23415742,0
